"unique_row","study_ID","short_cite","long_cite","peer_reviewed","coder","expt_unique","same_sample","task_type","participant_design","native_language","group_name_1","group_name_2","n_1","n_2","feature","unit","x_1","x_2","SD_1","SD_2","expt_num","expt_condition","n_1_M","n_2_M","n_1_F","n_2_F","mean_age_1","mean_age_2","sd_age_1","sd_age_2","mean_education_1","mean_education_2","sd_education_1","sd_education_2","mean_total_task_duration_1","mean_total_task_duration_2","sd_total_task_duration_1","sd_total_task_duration_2","task_type_specification","native_language_specification","diagnosis_specification","feature_specification","prosody_type","notes","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_sample_calc","all_mod"
"79","Yang2016","Yang & Sidtis (2016)","Yang, S. Y., & Van Lancker Sidtis, D. (2016). Production of Korean Idiomatic Utterances Following Left- and Right-Hemisphere Damage: Acoustic Studies. J Speech Lang Hear Res, 59(2), 267-280.","yes","LNJ, ND","Yang & Sidtis (2016).5","M","constrained","between","Korean","LHD","HC",7,7,"speech_duration","Variablility of syllable duration",146.357616,117.218543,35.0430637,35.0430637,NA,"literal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",0.831521845505763,0.310408163555475,0.774827174221279,0.269522790773117,0.383902648941004,0.0480991929572339,0.404628902431357,0.25,1.50821379472522,1.02120192572039,"between",NA,7,"Yang2016 M",""
"80","Yang2016","Yang & Sidtis (2016)","Yang, S. Y., & Van Lancker Sidtis, D. (2016). Production of Korean Idiomatic Utterances Following Left- and Right-Hemisphere Damage: Acoustic Studies. J Speech Lang Hear Res, 59(2), 267-280.","yes","LNJ, ND","Yang & Sidtis (2016).6","M","constrained","between","Korean","LHD","HC",7,7,"speech_duration","Percentage of final- syllable duration to overall sentence duration",14.4666667,25.7833333,8.9514586,8.9514586,NA,"Idiomatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-1.26422598882377,0.342795262529194,-1.17802876231305,0.297644027020442,-0.534315652160548,0.0312603538423105,-0.596165845969853,0.25,-2.29305229477692,1.1277512105769,"between",NA,7,"Yang2016 M",""
"81","Yang2016","Yang & Sidtis (2016)","Yang, S. Y., & Van Lancker Sidtis, D. (2016). Production of Korean Idiomatic Utterances Following Left- and Right-Hemisphere Damage: Acoustic Studies. J Speech Lang Hear Res, 59(2), 267-280.","yes","LNJ, ND","Yang & Sidtis (2016).7","M","constrained","between","Korean","LHD","HC",7,7,"speech_duration","Vowel/Syllable",12.4833333,14.1166667,1.23468395,1.23468395,NA,"literal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-1.32287570434523,0.348214290326675,-1.23267963359442,0.302349288243357,-0.551677298528345,0.0293064362018888,-0.620789232010261,0.25,-2.39943111150227,1.14557909744345,"between",NA,7,"Yang2016 M",""
"86","Ouellette1994","Ouellette & Baum (1994)","Ouellette, G. P., & Baum, S. R. (1994). Acoustic analysis of prosodic cues in left- and righthemisphere-damaged patients. Aphasiology, 8(3), 257-283.","yes","LNJ, ND","Ouellette & Baum (1994).6","D","constrained","between",NA,"LHD","HC",9,9,"intensity_variability","Ratio syllable 1/2",1.10555556,0.954444444,0.14984251,0.029627315,NA,"compound nouns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",1.39910036593213,0.276596717609762,1.32914534763552,0.24962853764281,0.573214947518257,0.0209304624719728,0.652298022673061,0.166666666666667,2.53768735422756,0.909966727149392,"between",NA,9,"Ouellette1994 D",""
"87","Ouellette1994","Ouellette & Baum (1994)","Ouellette, G. P., & Baum, S. R. (1994). Acoustic analysis of prosodic cues in left- and righthemisphere-damaged patients. Aphasiology, 8(3), 257-283.","yes","LNJ, ND","Ouellette & Baum (1994).7","D","constrained","between",NA,"LHD","HC",9,9,"intensity_variability","Ratio syllable 1/2",1.06888889,0.967777778,0.09829095,0.017873009,NA,"noun phrases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",1.43131931464595,0.279129860568849,1.35975334891365,0.251914699163386,0.581977785229558,0.0201811325579938,0.665448264763117,0.166666666666667,2.59612606292098,0.918300433448589,"between",NA,9,"Ouellette1994 D",""
"93","Balan1999","Balan & Gandour (1999)","Balan, A., & Gandour, J. (1999). Effect of sentence length on the production of linguistic stress by left-and right-hemisphere-damaged patients. Brain and language, 67(2), 73-94.","yes","LNJ, ND","Balan & Gandour (1999).6","F","constrained","between","English","LHD","HC",8,8,"intensity_variability","Ratio syllable 1/2",0.971079545,0.969545455,0.00289271,0.0028116926544921,NA,"short sentence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic","Values are means of the compounds and phrases. LHD values are for non-fluent patients. The paper also reports data from patients with fluent aphasia. Error bars in plots showed little to no standard error","Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",0.537807512101856,0.259038653752287,0.506780155634442,0.230011763187589,0.259679009757225,0.0525223863858704,0.265764175291973,0.2,0.975474923530734,0.852203012375278,"between",NA,8,"Balan1999 F",""
"94","Balan1999","Balan & Gandour (1999)","Balan, A., & Gandour, J. (1999). Effect of sentence length on the production of linguistic stress by left-and right-hemisphere-damaged patients. Brain and language, 67(2), 73-94.","yes","LNJ, ND","Balan & Gandour (1999).7","F","constrained","between","English","LHD","HC",8,8,"intensity_variability","Ratio syllable 1/2",0.973125,0.972102273,0.0172579135392752,0.00294672163408927,NA,"medium sentence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic","Values are means of the compounds and phrases. LHD values are for non-fluent patients. The paper also reports data from patients with fluent aphasia. Error bars in plots showed little to no standard error","Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",0.082612582339323,0.250213276211274,0.0778464718197467,0.222175324032274,0.0412710976018386,0.0622342213294755,0.0412945539801349,0.2,0.149842649324811,0.823168684035259,"between",NA,8,"Balan1999 F",""
"95","Balan1999","Balan & Gandour (1999)","Balan, A., & Gandour, J. (1999). Effect of sentence length on the production of linguistic stress by left-and right-hemisphere-damaged patients. Brain and language, 67(2), 73-94.","yes","LNJ, ND","Balan & Gandour (1999).8","F","constrained","between","English","LHD","HC",8,8,"intensity_variability","Ratio syllable 1/2",0.973125,0.971079545,0.0172579135392752,0.00289271,NA,"long sentence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic","Values are means of the compounds and phrases. LHD values are for non-fluent patients. The paper also reports data from patients with fluent aphasia. Error bars in plots showed little to no standard error","Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",0.165310316658684,0.250853984399806,0.155773183005298,0.22274423688755,0.0823742519873771,0.0614455085501681,0.0825613315455114,0.2,0.299839747256878,0.825276529487709,"between",NA,8,"Balan1999 F",""
"96","Balan1999","Balan & Gandour (1999)","Balan, A., & Gandour, J. (1999). Effect of sentence length on the production of linguistic stress by left-and right-hemisphere-damaged patients. Brain and language, 67(2), 73-94.","yes","LNJ, ND","Balan & Gandour (1999).9","F","constrained","between","English","LHD","HC",8,8,"intensity_variability","Ratio syllable 1/2",0.971931818,0.969545455,0.0157341796724371,0.0028116926544921,NA,"compound nouns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic","Values are means of the compounds and phrases. LHD values are for non-fluent patients. The paper also reports data from patients with fluent aphasia. Error bars in plots showed little to no standard error","Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",0.211145353588312,0.251393198760685,0.198963890881294,0.223223028929144,0.104989214671569,0.0607928433596317,0.105377542288732,0.2,0.38297530809949,0.827050473630798,"between",NA,8,"Balan1999 F",""
"97","Balan1999","Balan & Gandour (1999)","Balan, A., & Gandour, J. (1999). Effect of sentence length on the production of linguistic stress by left-and right-hemisphere-damaged patients. Brain and language, 67(2), 73-94.","yes","LNJ, ND","Balan & Gandour (1999).10","F","constrained","between","English","LHD","HC",8,8,"intensity_variability","Ratio syllable 1/2",0.972954545,0.972272727,0.0170402367252827,0.0029557235378963,NA,"phrase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic","Values are means of the compounds and phrases. LHD values are for non-fluent patients. The paper also reports data from patients with fluent aphasia. Error bars in plots showed little to no standard error","Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",0.0557533439035627,0.250097138604888,0.0525368048322033,0.222072200366249,0.027865846656608,0.0623787463851549,0.0278730626791014,0.2,0.101125379726214,0.822786606624887,"between",NA,8,"Balan1999 F",""
"98","Gandour2001","Gandour and Baum (2001)","Gandour, J., & Baum, S. R. (2001). Production of stress retraction by left- and right-hemispheredamaged patients. Brain Lang, 79(3), 482-494.","yes","LNJ, ND","Gandour and Baum (2001).4","I","constrained","between","English","LHD","HC",7,9,"intensity_variability","Ratio syllable 1/2",2.171779141,1.902439024,0.389558475,0.219512195,NA,"clash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",0.885236407452282,0.278457113251973,0.834165076253112,0.247254263653102,0.40208390035685,0.040373988094595,0.426132233316239,0.25,1.60564123303393,0.916087183488771,"between",NA,8,"Gandour2001 I",""
"99","Gandour2001","Gandour and Baum (2001)","Gandour, J., & Baum, S. R. (2001). Production of stress retraction by left- and right-hemispheredamaged patients. Brain Lang, 79(3), 482-494.","yes","LNJ, ND","Gandour and Baum (2001).5","I","constrained","between","English","LHD","HC",7,9,"intensity_variability","Ratio syllable 1/2",2.374233129,2.304878049,0.340863666,0.274390244,NA,"non-clash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",0.227647452888985,0.255587734055968,0.214513945991543,0.226947540483868,0.112217665924721,0.0605521342258258,0.112692302366271,0.25,0.41290680531958,0.840849941634412,"between",NA,8,"Gandour2001 I",""
