"unique_row","study_ID","short_cite","long_cite","peer_reviewed","coder","expt_unique","same_sample","task_type","participant_design","native_language","group_name_1","group_name_2","n_1","n_2","feature","unit","x_1","x_2","SD_1","SD_2","expt_num","expt_condition","n_1_M","n_2_M","n_1_F","n_2_F","mean_age_1","mean_age_2","sd_age_1","sd_age_2","mean_education_1","mean_education_2","sd_education_1","sd_education_2","mean_total_task_duration_1","mean_total_task_duration_2","sd_total_task_duration_1","sd_total_task_duration_2","task_type_specification","native_language_specification","diagnosis_specification","feature_specification","prosody_type","notes","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_sample_calc","all_mod"
"31","Nakai2014","Nakai, et al. (2014)","Nakai, Y., Takashima, R., Takiguchi, T., & Takada, S. (2014). Speech intonation in children with autism spectrum disorder. Brain and Development, 36, 516–522.","yes","LNJ, ND","Nakai, et al. (2014)","H","spontaneous","between","Japanese","ASD","HC",6,16,"pitch_range","Hz",183.21,198.18,33.9,36.23,NA,NA,5,10,1,6,68.4,70.8,6,8.04,NA,NA,NA,NA,NA,NA,NA,NA,"lexical elicitation","Japanese","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.419777201905478,0.233171505285748,-0.403207049198683,0.215126549803974,-0.183768818398863,0.0417197388140062,-0.185880458011841,0.333333333333333,-0.761391621936175,0.767103504925617,"between",70.1454545454545,11,"Nakai2014 H",""
"32","Nakai2014","Nakai, et al. (2014)","Nakai, Y., Takashima, R., Takiguchi, T., & Takada, S. (2014). Speech intonation in children with autism spectrum disorder. Brain and Development, 36, 516–522.","yes","LNJ, ND","Nakai, et al. (2014).1","I","spontaneous","between","Japanese","ASD","HC",20,21,"pitch_range","Hz",202.13,224.39,34.27,48.13,NA,NA,15,10,5,11,93,93,6.96,9.6,NA,NA,NA,NA,NA,NA,NA,NA,"lexical elicitation","Japanese","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.530585840818857,0.10105223462487,-0.520113751855327,0.0971026948107143,-0.2563515089208,0.0205903675445113,-0.262199353350684,0.0588235294117647,-0.962376260748921,0.332448526531178,"between",93,20.5,"Nakai2014 I",""
"33","Grossmann2010","Grossman, et al. (2010)","Grossman, R.B., Bemis, R.H., Skwerer, D.P., & Tager-Flusberg, H. (2010). Lexical and affective prosody in children with high-functioning autism. Journal of Speech, Language, and Hearing Research, 53, 778–793.","yes","LNJ, ND","Grossman, et al. (2010)","K","spontaneous","between","English","ASD","HC",11,9,"pitch_range","Hz",170,108.64,86.64,53.94,NA,NA,11,9,0,0,147.6,150.96,27,36.96,NA,NA,NA,NA,NA,NA,NA,NA,"lexical elicitation","American English","HFA",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.830145286110057,0.219248731921471,0.793521229369907,0.200329994024268,0.381719559779713,0.0338320670278508,0.402070959492534,0.125,1.50571699216845,0.721299416501803,"between",149.112,10,"Grossmann2010 K",""
"34","Bonneh2011","Bonneh, et al. (2011)","Bonneh, Y.S., Levanon, Y., Dean-Pardo, O., Lossos, L., & Adini, Y. (2011). Abnormal speech spectrum and increased pitch variability in young autistic children. Frontiers in Human Neuroscience, 4, 237.","yes","LNJ, ND","Bonneh, et al. (2011)","L","spontaneous","between","Hebrew","ASD","HC",41,42,"pitch_range","Hz",264,249,23,25,NA,NA,33,17,8,25,60,61.2,13.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,"lexical elicitation","Hebrew","HFA",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.624137750844713,0.0505464420012972,0.618286459430544,0.0496031387721519,0.297880331103621,0.00956103534923396,0.30719192008367,0.0263157894736842,1.13206065567671,0.166291128811803,"between",60.6072289156626,41.5,"Bonneh2011 L",""
"36","Nadig2012","Nadig & Shaw (2012)","Nadig, A., & Shaw, H. (2012). Acoustic and perceptual measurement of expressive prosody in high-functioning autism: Increased pitch range and what it means to listeners. Journal of Autism and Development Disorders, 42, 499–511.","yes","LNJ, ND","Nadig & Shaw (2012)","N","social interaction","between","English","ASD","HC",15,13,"pitch_range","Hz",217.04,132.6,63.83,68.29,NA,NA,13,11,2,2,132,132,18.96,24,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","Canadian English","HFA",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",1.28083070487785,0.172884873849706,1.24240578373152,0.162667377805188,0.538323840977926,0.0154039181708034,0.60179249845199,0.0833333333333333,2.32316991819911,0.568768437276279,"between",132,14,"Nadig2012 N",""
"37","Nadig2012","Nadig & Shaw (2012)","Nadig, A., & Shaw, H. (2012). Acoustic and perceptual measurement of expressive prosody in high-functioning autism: Increased pitch range and what it means to listeners. Journal of Autism and Development Disorders, 42, 499–511.","yes","LNJ, ND","Nadig & Shaw (2012).1","O","spontaneous","between","English","ASD","HC",15,11,"pitch_range","Hz",155.72,122.61,40.77,37,NA,NA,12,9,3,2,126,128.04,16.8,22.8,NA,NA,NA,NA,NA,NA,NA,NA,"description elicitation","Canadian English","HFA",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.843712928908798,0.171265209622063,0.816200550792207,0.160277850356375,0.384747130308418,0.0258510843211788,0.405619735514048,0.0833333333333333,1.53032597405097,0.563439955546467,"between",126.863076923077,13,"Nadig2012 O",""
"38","Parish-Morris2016","Parish-Morris et al. (2016)","Parish-Morris, J., Liberman, M., Ryant, N., Cieri, C., Bateman, L., Ferguson, E., & Schultz, R.T. (2016). Exploring Autism Spectrum Disorders Using HLT. In Proceedings of 2016 Conference of the North American Chapter of the Associa- tion for Computational Linguistics — Human Language Technologies. Stroudsburg (PA): Association for Computa- tional Linguistics.",NA,"LNJ, ND","Parish-Morris et al. (2016)","AB","social interaction","between","English","ASD","HC",65,17,"pitch_range",NA,1.99,1.47,0.7,0.19,NA,NA,49,8,16,9,120,135.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","American English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.822995003333707,0.0783381495251133,0.815181759631172,0.0768577769070043,0.316480630400915,0.00938002036256814,0.327731135636251,0.0161290322580645,1.49274781381462,0.257722181775418,"between",123.209268292683,41,"Parish-Morris2016 AB",""
"39","Quigley2016","Quigley et al. (2016)","Quigley, J., McNally, S., & Lawson, S. (2016). Prosodic patterns in interaction of low-risk and at-risk-of-autism spectrum disorders infants and their mothers at 12 and 18 months. Language Learning and Development, 12, 295–310.","yes","LNJ, ND","Quigley et al. (2016)","AC","social interaction","between","English","ASD","HC",10,9,"pitch_range","Hz",586.07,562.39,59.83,69.01,NA,NA,5,5,5,4,12.12,11.95,0.89,0.84,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","Irish English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.368196794869465,0.214678713209852,0.350937570109959,0.195024290003383,0.180813037959135,0.0484414132582894,0.182823078368089,0.142857142857143,0.667835112447313,0.706264657572051,"between",12.0394736842105,9.5,"Quigley2016 AC",""
"40","Quigley2016","Quigley et al. (2016)","Quigley, J., McNally, S., & Lawson, S. (2016). Prosodic patterns in interaction of low-risk and at-risk-of-autism spectrum disorders infants and their mothers at 12 and 18 months. Language Learning and Development, 12, 295–310.","yes","LNJ, ND","Quigley et al. (2016).1","AC","social interaction","between","English","ASD","HC",10,9,"pitch_range","Hz",554.06,539.81,55.9,152.12,NA,NA,5,5,5,4,18.27,18.13,0.85,0.88,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","Irish English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.127232368029422,0.211537113097279,0.121268350778043,0.192170311971429,0.0634002051373869,0.0521043850864411,0.0634853581256777,0.142857142857143,0.23077398824178,0.69592920747288,"between",18.2036842105263,9.5,"Quigley2016 AC",""
"41","Dahlgreen2018","Dahlgren et al. (2018)","Dahlgren, S., Sandberg, A. D., Strömbergsson, S., Wenhov, L., Råstam, M., & Nettelbladt, U. (2018). Prosodic traits in speech produced by children with autism spectrum disorders–Perceptual and acoustic measurements. Autism & Developmental Language Impairments, 3, 2396941518764527.","yes","LNJ, ND","Dahlgren et al. (2018)","AD","spontaneous","between","Swedish","ASD","HC",11,11,"pitch_range",NA,11.44,11.74,3.41,2.83,NA,NA,10,6,1,5,11.1,11.1,1.1,0.47,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Swedish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.0957411594268231,0.182026508400191,-0.0919619031336591,0.167939623141381,-0.0478158238756293,0.0451952075596402,-0.0478523152323265,0.125,-0.173655254099419,0.598843209473817,"between",11.1,11,"Dahlgreen2018 AD",""
"42","Fusaroli2016","Fusaroli, Lambrechts, et al. (2016)","Fusaroli, R., Lambrechts, A., Yarrow, K., Maras, K., & Gaigg, S. (2016). Conversational voice patterns in adult English speakers with ASD. Paper presented at the IMFAR 2016, Baltimore, United States.",NA,"LNJ, ND","Fusaroli, Lambrechts, et al. (2016)","AE","spontaneous","between","English","ASD","HC",17,17,"pitch_range",NA,299.1976471,186.4705882,181.0108807,54.24917066,NA,NA,15,14,2,3,551.29,591.53,169.52,133.14,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","British English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.843647355452245,0.128113836181788,0.823236532336465,0.121989768180122,0.38866036222097,0.0195961984074795,0.410221058252221,0.0714285714285714,1.53020703695716,0.421477627140071,"between",571.41,17,"Fusaroli2016 AE",""
"43","Fusaroli2013","Fusaroli, et al. (2013)","Fusaroli, R., Bang, D., & Weed, E. (2013). Non-Linear Analyses of Speech and Prosody in Asperger’s Syndrome. Paper presented at the IMFAR 2013, San Sebastian.",NA,"LNJ, ND","Fusaroli, et al. (2013)","AF","spontaneous","between","Danish","ASD","HC",10,14,"pitch_range",NA,135.4315877,124.427,52.57165101,41.3774409,NA,NA,7,11,3,3,358.8,325.71,81.1,92.1,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","Aspergers",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.237755635394872,0.172606232723614,0.229264362702198,0.160497377111625,0.116418081087231,0.0402701336676036,0.116948344529183,0.142857142857143,0.431241020322321,0.56785174471481,"between",339.4975,12,"Fusaroli2013 AF",""
"44","Fusaroli2013","Fusaroli, et al. (2013)","Fusaroli, R., Bang, D., & Weed, E. (2013). Non-Linear Analyses of Speech and Prosody in Asperger’s Syndrome. Paper presented at the IMFAR 2013, San Sebastian.",NA,"LNJ, ND","Fusaroli, et al. (2013).1","AG","spontaneous","between","Danish","ASD","HC",30,17,"pitch_range",NA,222.2827312,260.4344786,145.9266502,216.854051,NA,NA,19,9,11,8,418.4,304.94,431.99,67.76,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.21865917955139,0.0926654993068224,-0.2149320344454,0.0895333719251642,-0.104489126457264,0.0207009108483895,-0.104871907096784,0.037037037037037,-0.396603880854286,0.304857273262586,"between",377.361276595745,23.5,"Fusaroli2013 AG",""
"45","Fusaroli2013","Fusaroli, et al. (2013)","Fusaroli, R., Bang, D., & Weed, E. (2013). Non-Linear Analyses of Speech and Prosody in Asperger’s Syndrome. Paper presented at the IMFAR 2013, San Sebastian.",NA,"LNJ, ND","Fusaroli, et al. (2013).2","AI","spontaneous","between","Danish","ASD","HC",12,12,"pitch_range",NA,272.0522823,159.7789583,252.6127774,44.07474391,NA,NA,4,5,8,7,303,302,73.82,70.5,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.619190879978419,0.174654111371843,0.59707691997919,0.162401590803665,0.295746171203644,0.0331792278670499,0.304851579367514,0.111111111111111,1.12308802444448,0.574588995421296,"between",302.5,12,"Fusaroli2013 AI",""
"46","Fusaroli2015","Fusaroli, Grossman, et al. (2015)","Fusaroli, R., Grossman, R.B., Cantio, C., Bilenberg, N., & Weed, E. (2015). The temporal structure of the autistic voice: A cross-linguistic examination. Paper presented at the IMFAR 2015, Salt Lake City, United States.",NA,"LNJ, ND","Fusaroli, Grossman, et al. (2015)","AJ","spontaneous","between","Danish","ASD","HC",29,38,"pitch_range",NA,211.0136463,184.0689193,46.9790752,24.72811342,NA,NA,24,27,5,11,131.26,130.54,16.81,16.06,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.747658823127334,0.0649701429884048,0.738897196293811,0.0634563275534791,0.347372885152719,0.0108443758743444,0.362453016122538,0.0384615384615385,1.35610309805246,0.213743203059255,"between",130.851641791045,33.5,"Fusaroli2015 AJ",""
"47","Fusaroli2015","Fusaroli, Grossman, et al. (2015)","Fusaroli, R., Grossman, R.B., Cantio, C., Bilenberg, N., & Weed, E. (2015). The temporal structure of the autistic voice: A cross-linguistic examination. Paper presented at the IMFAR 2015, Salt Lake City, United States.",NA,"LNJ, ND","Fusaroli, Grossman, et al. (2015).1","AJ","spontaneous","between","Danish","ASD","HC",29,38,"pitch_range",NA,226.9358971,224.4913235,58.84980797,26.93840035,NA,NA,24,27,5,11,131.26,130.54,16.81,16.06,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.0560092915147757,0.060821958846135,0.0553529326298369,0.0594047968106423,0.0277401567645636,0.0148966775125302,0.0277472755525738,0.0384615384615385,0.101589617340709,0.200096224236896,"between",130.851641791045,33.5,"Fusaroli2015 AJ",""
"48","Hubbard2017","Hubbard, et al. (2017)","Hubbard, D. J., Faso, D. J., Assmann, P. F., & Sasson, N. J. (2017). Production and perception of emotional prosody by adults with autism spectrum disorder. Autism Research, 10(12), 1991-2001.","yes","LNJ, ND","Hubbard, et al. (2017)","AL","spontaneous","between","English","ASD","HC",15,15,"pitch_range",NA,119.4476574,92.63256327,36.1304595,6.39e-06,NA,NA,15,15,0,0,328,248,72.01,23.85,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","American English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",1.04959279012094,0.151694083751231,1.0204374348398,0.143383682558069,0.464692561178414,0.0182792307421361,0.50327970486385,0.0833333333333333,1.90375073542618,0.499053532203456,"between",288,15,"Hubbard2017 AL",""
"49","Seidl2018","Seidl et al. (2018)","Seidl, A., Cristia, A., Soderstrom, M., Ko, E. S., Abel, E. A., Kellerman, A., & Schwichtenberg, A. J. (2018). Infant–mother acoustic–prosodic alignment and developmental risk. Journal of Speech, Language, and Hearing Research, 61(6), 1369-1380.","yes","LNJ, ND","Seidl et al. (2018)","AM","social interaction","between","English","ASD","HC",18,17,"pitch_range",NA,3.052563832,3.035822706,0.2455253159,0.218954067,NA,NA,12,10,6,7,15.67,15.83,3.93,3.5,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","American English","HR",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.0718438558858937,0.114452821247728,0.070160015513568,0.109150716064194,0.0358841371151491,0.0284795467681699,0.0358995513504381,0.0666666666666667,0.130310340129969,0.376534689434557,"between",15.7477142857143,17.5,"Seidl2018 AM",""
"50","Diehl2009","Diehl, et al. (2009)","Diehl, J.J., Watson, D.G., Bennetto, L., McDonough, J., & Gunlogson, C. (2009). An acoustic analysis of prosody in high-functioning autism. Applied Psycholinguistics, 30, 385–404.","yes","LNJ, ND","Diehl, et al. (2009)","C","spontaneous","between","English","ASD","HC",21,21,"pitch_sd",NA,49.57,41.69,9.81,12.49,NA,NA,19,19,2,2,162.96,158.88,25.2,25.08,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","American English","HFA",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.701677430758357,0.101099419248043,0.688183634013004,0.0972483688846749,0.331055384971181,0.0178421643686043,0.344013080038328,0.0555555555555556,1.27270207780701,0.332603757719356,"between",160.92,21,"Diehl2009 C",""
"51","Diehl2009","Diehl, et al. (2009)","Diehl, J.J., Watson, D.G., Bennetto, L., McDonough, J., & Gunlogson, C. (2009). An acoustic analysis of prosody in high-functioning autism. Applied Psycholinguistics, 30, 385–404.","yes","LNJ, ND","Diehl, et al. (2009).1","D","spontaneous","between","English","ASD","HC",17,17,"pitch_sd",NA,58.77,45.2,16.46,14.73,NA,NA,13,12,4,5,105.72,113.88,25.56,26.64,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","American English","HFA",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.868815246651854,0.128747646070805,0.847795522942534,0.12259328083524,0.398436836234108,0.0191624738804102,0.421789402968145,0.0714285714285714,1.57585654201413,0.42356277809677,"between",109.8,17,"Diehl2009 D",""
"52","Scharfstein2011","Scharfstein, et al. (2011)","Scharfstein, L.A., Beidel, D.C., Sims, V.K., & Finnell, L.R. (2011). Social skills deficits and vocal characteristics of children with social phobia or Asperger’s disorder: A comparative study. Journal of Abnormal Child psychology, 39, 865–875.","yes","LNJ, ND","Scharfstein, et al. (2011)","E","social interaction","between","English","ASD","HC",30,30,"pitch_sd","Hz",57.2,62.12,17.7,24.4,NA,NA,26,22,4,8,126.84,127.2,19.2,24,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","American English","Aspergers",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.230824437097915,0.0671106660063464,-0.22778727345189,0.0653562147309035,-0.114651168808717,0.0161247035729892,-0.115157527486746,0.037037037037037,-0.418669217257919,0.220785241525425,"between",127.02,30,"Scharfstein2011 E",""
"53","Nakai2014","Nakai, et al. (2014)","Nakai, Y., Takashima, R., Takiguchi, T., & Takada, S. (2014). Speech intonation in children with autism spectrum disorder. Brain and Development, 36, 516–522.","yes","LNJ, ND","Nakai, et al. (2014)","H","spontaneous","between","Japanese","ASD","HC",6,16,"pitch_sd","Hz",45.14,48.19,12.2,13.25,NA,NA,5,10,1,6,68.4,70.8,6,8.04,NA,NA,NA,NA,NA,NA,NA,NA,"lexical elicitation","Japanese","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.234697421535714,0.230418550295656,-0.225433049632989,0.212586643789049,-0.103958899117978,0.0442370154155726,-0.104335856820621,0.333333333333333,-0.425694033968889,0.758046646030211,"between",70.1454545454545,11,"Nakai2014 H",""
"54","Nakai2014","Nakai, et al. (2014)","Nakai, Y., Takashima, R., Takiguchi, T., & Takada, S. (2014). Speech intonation in children with autism spectrum disorder. Brain and Development, 36, 516–522.","yes","LNJ, ND","Nakai, et al. (2014).1","I","spontaneous","between","Japanese","ASD","HC",20,21,"pitch_sd","Hz",50.26,61.73,12.32,17.09,NA,NA,15,10,5,11,93,93,6.96,9.6,NA,NA,NA,NA,NA,NA,NA,NA,"lexical elicitation","Japanese","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.766844556723477,0.104790396084614,-0.751709466788145,0.100694753439859,-0.357915562544058,0.0173539278370667,-0.374493155412119,0.0588235294117647,-1.39090216945151,0.3447465847962,"between",93,20.5,"Nakai2014 I",""
"55","Kaland2012","Kaland, Krahmer, & Swerts (2012)","Kaland, C., Krahmer, E., & Swerts, M. (2012). Contrastive into- nation in autism: The effect of speaker-and listener-perspective. In Proceedings of Interspeech 2012. Portland, Oregon.",NA,"LNJ, ND","Kaland, Krahmer, & Swerts (2012)","J","spontaneous","between","Dutch","ASD","HC",20,20,"pitch_sd","Sds",0.48,0.36,0.16,0.18,NA,NA,14,3,6,17,346.8,261.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sentence elicitation","Dutch","HFA",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.704664263417644,0.106206896551724,0.690380528348368,0.101944850255661,0.332309265373027,0.0186910595331475,0.345421955572387,0.0588235294117647,1.2781195929855,0.349406684544313,"between",304.2,20,"Kaland2012 J",""
"56","Chan2016","Chan et al. (2016)","Chan, K.K., & To, C.K. (2016). Do individuals with high-functioning autism who speak a tone language show intonation deficits? Journal of Autism and Developmental Disorders, 46, 1784–1792.","yes","LNJ, ND","Chan et al. (2016)","Z","spontaneous","between","Cantonese","ASD","HC",19,19,"pitch_sd","Hz",27.35,22.16,7.86,4.69,NA,NA,19,19,0,0,318,318,25,25,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Cantonese","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.801905741604776,0.11372437918972,0.784722047141817,0.108902697602645,0.372152988575032,0.01817869423868,0.3909198926839,0.0625,1.45449612429851,0.374138211120671,"between",318,19,"Chan2016 Z",""
"57","Quigley2016","Quigley et al. (2016)","Quigley, J., McNally, S., & Lawson, S. (2016). Prosodic patterns in interaction of low-risk and at-risk-of-autism spectrum disorders infants and their mothers at 12 and 18 months. Language Learning and Development, 12, 295–310.","yes","LNJ, ND","Quigley et al. (2016)","AC","social interaction","between","English","ASD","HC",10,9,"pitch_sd","Hz",103.78,94.24,31.65,25.77,NA,NA,5,5,5,4,12.12,11.95,0.89,0.84,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","Irish English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.328606632841482,0.213952751088675,0.313203196927038,0.194364791699453,0.161910682659286,0.0492540936271062,0.163348195267511,0.142857142857143,0.596026501731028,0.70387633792332,"between",12.0394736842105,9.5,"Quigley2016 AC",""
"58","Quigley2016","Quigley et al. (2016)","Quigley, J., McNally, S., & Lawson, S. (2016). Prosodic patterns in interaction of low-risk and at-risk-of-autism spectrum disorders infants and their mothers at 12 and 18 months. Language Learning and Development, 12, 295–310.","yes","LNJ, ND","Quigley et al. (2016).1","AC","social interaction","between","English","ASD","HC",10,9,"pitch_sd","Hz",100.82,83.57,22.7,23.87,NA,NA,5,5,5,4,18.27,18.13,0.85,0.88,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","Irish English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.741682797970762,0.225587252500736,0.706916416815882,0.20493412269415,0.347278930326742,0.0382476989230762,0.362346172142306,0.142857142857143,1.34526378742282,0.742152313370306,"between",18.2036842105263,9.5,"Quigley2016 AC",""
"59","Dahlgreen2018","Dahlgren et al. (2018)","Dahlgren, S., Sandberg, A. D., Strömbergsson, S., Wenhov, L., Råstam, M., & Nettelbladt, U. (2018). Prosodic traits in speech produced by children with autism spectrum disorders–Perceptual and acoustic measurements. Autism & Developmental Language Impairments, 3, 2396941518764527.","yes","LNJ, ND","Dahlgren et al. (2018)","AD","spontaneous","between","Swedish","ASD","HC",11,11,"pitch_sd",NA,23.73,23.98,2.58,2.15,NA,NA,10,6,1,5,11.1,11.1,1.1,0.47,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Swedish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.105274123305254,0.182070060023584,-0.101118565806362,0.167979804339626,-0.0525642931229702,0.0451412611621285,-0.0526127853389528,0.125,-0.190946137921385,0.598986488571789,"between",11.1,11,"Dahlgreen2018 AD",""
"60","Fusaroli2016","Fusaroli, Lambrechts, et al. (2016)","Fusaroli, R., Lambrechts, A., Yarrow, K., Maras, K., & Gaigg, S. (2016). Conversational voice patterns in adult English speakers with ASD. Paper presented at the IMFAR 2016, Baltimore, United States.",NA,"LNJ, ND","Fusaroli, Lambrechts, et al. (2016)","AE","spontaneous","between","English","ASD","HC",17,17,"pitch_sd",NA,67.49226899,32.05721871,57.14512987,11.9633429,NA,NA,15,14,2,3,551.29,591.53,169.52,133.14,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","British English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.858330333671251,0.128481337672062,0.837564277211463,0.122339702449054,0.394380198982271,0.0193430020356848,0.416976447801008,0.0714285714285714,1.55683901351586,0.42268665858201,"between",571.41,17,"Fusaroli2016 AE",""
"61","Fusaroli2016","Fusaroli, Lambrechts, et al. (2016)","Fusaroli, R., Lambrechts, A., Yarrow, K., Maras, K., & Gaigg, S. (2016). Conversational voice patterns in adult English speakers with ASD. Paper presented at the IMFAR 2016, Baltimore, United States.",NA,"LNJ, ND","Fusaroli, Lambrechts, et al. (2016).1","AE","social interaction","between","English","ASD","HC",17,17,"pitch_sd",NA,38.4251525,38.81481639,9.908545697,14.21192805,NA,NA,15,14,2,3,534.35,591.53,162,145.91,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","British English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.0318075391405075,0.11766193705215,-0.0310380019032371,0.112037488318192,-0.0159017586823894,0.0293931753838615,-0.0159030992234433,0.0714285714285714,-0.0576924942709075,0.387092257256865,"between",562.94,17,"Fusaroli2016 AE",""
