"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc"
"21","estis2015","Estis, J. M., & Beverly, B. L. (2015). Children with SLI exhibit delays resolving ambiguous reference. Journal of child language, 42(1), 180-195.","Estis & Beverly (2015)","yes","Molly Lewis",1,"experimental","estis2015_NT_younger","behavior","test_only","forced-choice","target_selection","within_one","american english","NT","experimental",NA,8,NA,1552.281,NA,0.56,0.5,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.230769230769231,0.128328402366864,0.201923076923077,0.0982514330621302,0.114624107985131,0.0308340924019378,0.115130106299728,0.2,0.418569084054051,0.422183521594922,"group_means_one",1552.281,8,"estis2015 estis2015_NT_younger"
"22","estis2015","Estis, J. M., & Beverly, B. L. (2015). Children with SLI exhibit delays resolving ambiguous reference. Journal of child language, 42(1), 180-195.","Estis & Beverly (2015)","yes","Molly Lewis",1,"experimental","estis2015_NT_older","behavior","test_only","forced-choice","target_selection","within_one","american english","NT","experimental",NA,8,NA,2617.571,NA,0.96,0.5,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",6.57142857142857,2.82397959183673,5.75,2.162109375,0.956673880428858,0.000430136490495377,1.90512281720689,0.2,11.9192529649677,9.29052046939279,"group_means_one",2617.571,8,"estis2015 estis2015_NT_older"
"23","estis2015","Estis, J. M., & Beverly, B. L. (2015). Children with SLI exhibit delays resolving ambiguous reference. Journal of child language, 42(1), 180-195.","Estis & Beverly (2015)","yes","Molly Lewis",1,"experimental","estis2015_typical_younger","behavior","test_only","forced-choice","target_selection","within_one",NA,"typical","experimental",NA,8,NA,1521.844,NA,0.86,0.5,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",3,0.6875,2.625,0.5263671875,0.832050294337844,0.00500682749203459,1.19476321728711,0.2,5.44139809270265,2.26178434191631,"group_means_one",1521.844,8,"estis2015 estis2015_typical_younger"
"24","estis2015","Estis, J. M., & Beverly, B. L. (2015). Children with SLI exhibit delays resolving ambiguous reference. Journal of child language, 42(1), 180-195.","Estis & Beverly (2015)","yes","Molly Lewis",1,"experimental","estis2015_typical_older","behavior","test_only","forced-choice","target_selection","within_one",NA,"typical","experimental",NA,8,NA,2617.571,NA,0.95,0.5,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",4.09090909090909,1.17097107438017,3.57954545454545,0.896524728822314,0.898384360919201,0.00210145588182607,1.46378050789793,0.2,7.42008830823089,3.8523404230836,"group_means_one",2617.571,8,"estis2015 estis2015_typical_older"
"25","evey1998","Evey, J. A., & Merriman, W. E. (1998). The prevalence and the weakness of an early name mapping preference. Journal of child language, 25(1), 121-147.","Evey & Merriman (1998)","yes","Molly Lewis, Michael Frank",1,"experimental","6","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","experimental",NA,12,NA,760.5,NA,0.66,0.5,0.22,NA,NA,NA,NA,0.727272727,0.17768595,NA,NA,NA,NA,91.26,NA,0.5,NA,0.475,NA,4,NA,NA,NA,NA,NA,NA,NA,"paper",NA,NA,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.727272727272727,0.105371900826446,0.672727272727273,0.0901588326446281,0.341743063086704,0.0181492729703001,0.356064752128091,0.111111111111111,1.31912681035216,0.346659658715949,"group_means_one",760.5,12,"evey1998 6"
"26","evey1998","Evey, J. A., & Merriman, W. E. (1998). The prevalence and the weakness of an early name mapping preference. Journal of child language, 25(1), 121-147.","Evey & Merriman (1998)","yes","Molly Lewis, Michael Frank",1,"experimental","5","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","experimental",NA,12,NA,760.5,NA,0.81,0.5,0.21,NA,NA,NA,NA,1.476190476,0.212065382,NA,NA,NA,NA,91.26,NA,0.5,NA,0.475,NA,4,NA,NA,NA,NA,NA,NA,NA,"paper",NA,NA,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",1.47619047619048,0.174130763416478,1.36547619047619,0.148990634448224,0.593852296837114,0.0118089622765204,0.683596149380792,0.111111111111111,2.67751334720289,0.572867249660106,"group_means_one",760.5,12,"evey1998 5"
"27","evey1998","Evey, J. A., & Merriman, W. E. (1998). The prevalence and the weakness of an early name mapping preference. Journal of child language, 25(1), 121-147.","Evey & Merriman (1998)","yes","Molly Lewis, Michael Frank",3,"experimental","9","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","experimental",NA,12,NA,760.5,NA,0.88,0.5,0.25,NA,NA,NA,NA,1.52,0.2148,NA,NA,NA,NA,91.26,NA,0.75,NA,0.5,NA,4,NA,NA,NA,NA,NA,NA,NA,"paper",NA,NA,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",1.52,0.1796,1.406,0.15367025,0.605083267533558,0.0114355129018383,0.701127987752585,0.111111111111111,2.75697503363601,0.590860316811883,"group_means_one",760.5,12,"evey1998 9"
"28","evey1998","Evey, J. A., & Merriman, W. E. (1998). The prevalence and the weakness of an early name mapping preference. Journal of child language, 25(1), 121-147.","Evey & Merriman (1998)","yes","Molly Lewis, Michael Frank",1,"experimental","7","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","experimental",NA,8,NA,760.5,NA,0.83,0.5,0.19,NA,NA,NA,NA,1.736842105,0.344269391,NA,NA,NA,NA,91.26,NA,0.5,NA,0.475,NA,4,NA,NA,NA,NA,NA,NA,NA,"paper",NA,NA,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",1.73684210526316,0.313538781163435,1.51973684210526,0.240053129328255,0.655686655446243,0.0145220285004438,0.785209485607889,0.2,3.15028310630154,1.03150124482761,"group_means_one",760.5,8,"evey1998 7"
"29","evey1998","Evey, J. A., & Merriman, W. E. (1998). The prevalence and the weakness of an early name mapping preference. Journal of child language, 25(1), 121-147.","Evey & Merriman (1998)","yes","Molly Lewis, Michael Frank",3,"experimental","10","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","experimental",NA,12,NA,760.5,NA,0.84,0.5,0.18,NA,NA,NA,NA,1.888888889,0.240997942,NA,NA,NA,NA,91.26,NA,0.75,NA,0.5,NA,4,NA,NA,NA,NA,NA,NA,NA,"paper",NA,NA,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",1.88888888888889,0.231995884773663,1.74722222222222,0.198501478909465,0.686623532963716,0.0085639455432854,0.841539331034532,0.111111111111111,3.42606546577574,0.763235868465587,"group_means_one",760.5,12,"evey1998 10"
"30","evey1998","Evey, J. A., & Merriman, W. E. (1998). The prevalence and the weakness of an early name mapping preference. Journal of child language, 25(1), 121-147.","Evey & Merriman (1998)","yes","Molly Lewis, Michael Frank",1,"experimental","8","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","experimental",NA,8,NA,760.5,NA,0.9,0.5,0.2,NA,NA,NA,NA,2,0.375,NA,NA,NA,NA,91.26,NA,0.5,NA,0.475,NA,4,NA,NA,NA,NA,NA,NA,NA,"paper",NA,NA,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",2,0.375,1.75,0.287109375,0.707106781186547,0.01171875,0.881373587019543,0.2,3.62759872846844,1.23370055013617,"group_means_one",760.5,8,"evey1998 8"
"31","frank1999","Frank, I (1999). The use of word-learning principles in young monolingual and bilingual children. Doctoral dissertation. Concordia University, Montreal, Quebec, Canada.","Frank (1999)","no","Molly Lewis",1,"experimental","franck1999_bil_younger","behavior","test_only","forced-choice","target_selection","within_one","English/French","multilingual","bilingual-young",NA,26,NA,823.3175,NA,0.5,0.25,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.666666666666667,0.047008547008547,0.645833333333333,0.0441164196047009,0.316227766016838,0.00856730769230769,0.327450150237258,0.0434782608695652,1.20919957615615,0.154651920814791,"group_means_one",823.3175,26,"frank1999 franck1999_bil_younger"
"32","frank1999","Frank, I (1999). The use of word-learning principles in young monolingual and bilingual children. Doctoral dissertation. Concordia University, Montreal, Quebec, Canada.","Frank (1999)","no","Molly Lewis",1,"experimental","franck1999_bil_older","behavior","test_only","forced-choice","target_selection","within_one","English/French","multilingual","bilingual-old",NA,28,NA,1074.422,NA,0.555,0.25,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.813333333333333,0.0475269841269841,0.789871794871795,0.0448245899666573,0.376708317910199,0.00750723598808388,0.396218026599353,0.04,1.4752234829105,0.156357510570062,"group_means_one",1074.422,28,"frank1999 franck1999_bil_older"
"33","frank1999","Frank, I (1999). The use of word-learning principles in young monolingual and bilingual children. Doctoral dissertation. Concordia University, Montreal, Quebec, Canada.","Frank (1999)","no","Molly Lewis",1,"experimental","franck1999_mono_younger","behavior","test_only","forced-choice","target_selection","within_one","English/French","typical","mono-young",NA,29,NA,837.6228,NA,0.43,0.25,0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.521739130434783,0.0391760641418421,0.507246376811594,0.0370298445785159,0.252421897147003,0.00803863821569886,0.257997844109376,0.0384615384615385,0.946330103078722,0.128884085023895,"group_means_one",837.6228,29,"frank1999 franck1999_mono_younger"
"34","frank1999","Frank, I (1999). The use of word-learning principles in young monolingual and bilingual children. Doctoral dissertation. Concordia University, Montreal, Quebec, Canada.","Frank (1999)","no","Molly Lewis",1,"experimental","franck1999_mono_older","behavior","test_only","forced-choice","target_selection","within_one","English/French","typical","mono-old",NA,31,NA,1084.161,NA,0.595,0.25,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.873417721518987,0.044562234133281,0.850829332169358,0.0422870962877426,0.400210205490362,0.00659908764828106,0.423899199881668,0.0357142857142857,1.58420450800204,0.146603874041401,"group_means_one",1084.161,31,"frank1999 franck1999_mono_older"
"35","gollek2016","Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.","Gollek & Doherty (2016)","yes","Alvaro Iturralde",21,"experimental","82","behavior","test_only","forced-choice","target_selection","within_one","British English","typical","pramatic cue - younger",NA,20,NA,1187,NA,0.57,0.5,NA,NA,0.892,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,0.5,NA,5,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.199457263592981,0.05099458,0.191146544276607,0.0468335639236111,0.0992363602805675,0.0123757014949209,0.0995640538201723,0.0588235294117647,0.361775457896846,0.167765443733234,"t_one",1187,20,"gollek2016 82"
"36","gollek2016","Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.","Gollek & Doherty (2016)","yes","Alvaro Iturralde",21,"experimental","83","behavior","test_only","forced-choice","target_selection","within_one","British English","typical","pramatic cue - older",NA,25,NA,1522,NA,0.75,0.5,NA,NA,4.43,NA,NA,NA,NA,NA,NA,NA,NA,213,NA,NA,NA,0.5,NA,5,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.886,0.05569992,0.857108695652174,0.0521265437523629,0.405035353595699,0.00813448039638684,0.429657879090206,0.0454545454545455,1.60702623671152,0.183245391857442,"t_one",1522,25,"gollek2016 83"
"37","gollek2016","Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.","Gollek & Doherty (2016)","yes","Alvaro Iturralde",21,"experimental","80","behavior","test_only","forced-choice","target_selection","within_one","British English","typical","disambiguation - younger",NA,21,NA,1126,NA,NA,NA,NA,NA,16.41,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,NA,NA,0.5,NA,5,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",3.58095557877264,0.352934353741497,3.43960206908424,0.325621047626114,0.873059970662052,0.00118600022962266,1.34580697772136,0.0555555555555556,6.49513495212878,1.1611074836609,"t_one",1126,21,"gollek2016 80"
"38","gollek2016","Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.","Gollek & Doherty (2016)","yes","Alvaro Iturralde",21,"experimental","81","behavior","test_only","forced-choice","target_selection","within_one","British English","typical","disambiguation - older",NA,22,NA,1461,NA,NA,NA,NA,NA,26.14,NA,NA,NA,NA,NA,NA,NA,NA,645,NA,NA,NA,0.5,NA,5,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",5.57306672553566,0.751342561983471,5.36407672332807,0.6960484453125,0.941226248699919,0.00027896948335378,1.74868989527947,0.0526315789473684,10.1084248836114,2.47181795215927,"t_one",1461,22,"gollek2016 81"
"39","gollek2016","Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.","Gollek & Doherty (2016)","yes","Alvaro Iturralde",22,"experimental","84","behavior","test_only","forced-choice","target_selection","within_one","British English","typical","pragmatic cue normal",NA,21,NA,1431,NA,0.6,0.5,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,0.428,NA,5,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.384615384615385,0.0511411665257819,0.369433198380567,0.0471833927312832,0.188847393650124,0.0114655969939182,0.191141666481068,0.0555555555555556,0.697615140090084,0.168247694073234,"group_means_one",1431,21,"gollek2016 84"
"40","gollek2016","Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.","Gollek & Doherty (2016)","yes","Alvaro Iturralde",22,"experimental","85","behavior","test_only","forced-choice","target_selection","within_one","British English","typical","pragmatic cue reverse",NA,23,NA,1431,NA,0.54,0.5,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,0.478,NA,5,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.166666666666667,0.0440821256038647,0.160714285714286,0.0409896295474712,0.0830454798537401,0.010794089281162,0.0832371828841866,0.05,0.302299894039037,0.145024380289759,"group_means_one",1431,23,"gollek2016 85"
"41","gollek2016","Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.","Gollek & Doherty (2016)","yes","Alvaro Iturralde",3,"experimental","86","behavior","test_only","forced-choice","target_selection","within_one","German","typical","disambiguation - younger",NA,15,NA,1278.349,NA,0.986,0.5,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",9.34615384615385,2.97835305719921,8.80695266272189,2.64461009257962,0.977861265024983,6.25118089307498e-05,2.24622129129557,0.0833333333333333,16.952047904189,9.79838881377709,"group_means_one",1278.349,15,"gollek2016 86"
"42","gollek2016","Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.","Gollek & Doherty (2016)","yes","Alvaro Iturralde",3,"experimental","87","behavior","test_only","forced-choice","target_selection","within_one","German","typical","disambiguation - older",NA,13,NA,1674.028,NA,0.876,0.5,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",1.49206349206349,0.162548210167258,1.39033189033189,0.141138192815682,0.597962440800935,0.0107751118076462,0.689969553536328,0.1,2.70630381330185,0.534762176818655,"group_means_one",1674.028,13,"gollek2016 87"
