"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc"
"21","HaySaffran2012","Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.","Hay & Saffran (2012)","yes","LS/AKB",1,"intensity_trochaic","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,22,NA,273.96,NA,5724.431818,7468.954545,1911.020279,2183.220649,-5.6,NA,NA,0.99,NA,0.7530167239,"native",NA,NA,42.616,NA,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.7530167239,"Statistical word segmentation","statSeg","early_language",-0.850306575689752,0.0388853267513916,-0.818420079101386,0.0360236097357814,-0.39126012270871,0.0059053552722482,-0.413287066482727,0.0526315789473684,-1.54228552639025,0.127927597347778,"group_means_two",273.96,22,"HaySaffran2012 1"
"22","HaySaffran2012","Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.","Hay & Saffran (2012)","yes","LS/AKB",1,"duration_trochaic","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,22,NA,273.96,NA,6916.113636,7011.840909,2918.21511,2464.571499,-0.5,NA,NA,0.04,NA,0.9582451672,"native",NA,NA,42.616,NA,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.9582451672,"Statistical word segmentation","statSeg","early_language",-0.0354422813155048,0.00382444287511017,-0.0341131957661733,0.00354298778227003,-0.0177183587498499,0.000955210516570047,-0.0177202132677676,0.0526315789473684,-0.0642851873170728,0.0125819127439674,"group_means_two",273.96,22,"HaySaffran2012 2"
"23","HaySaffran2012","Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.","Hay & Saffran (2012)","yes","LS/AKB",1,"intensity_iambic","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,22,NA,273.96,NA,5836.113636,6474.159091,2037.774019,2229.982748,-1.4,NA,NA,0.29,NA,0.5012799641,"native",NA,NA,42.616,NA,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.5012799641,"Statistical word segmentation","statSeg","early_language",-0.298704624861763,0.047366013557132,-0.287503201429447,0.0438801709969118,-0.147713936593358,0.0110831693731123,-0.148802568013789,0.0526315789473684,-0.541790258668087,0.155827938621843,"group_means_two",273.96,22,"HaySaffran2012 3"
"24","HaySaffran2012","Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.","Hay & Saffran (2012)","yes","LS/AKB",1,"duration_iambic","4","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,22,NA,273.96,NA,5638.25,6621.954545,1927.0501,2197.363181,-2.7,NA,NA,0.58,NA,0.6638022534,"native",NA,NA,42.616,NA,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.6638022534,"Statistical word segmentation","statSeg","early_language",-0.475994294463618,0.0357127626082254,-0.458144508421232,0.0330845264850263,-0.231530220192137,0.00756796397448703,-0.235805758998568,0.0526315789473684,-0.863358148677225,0.117490279671067,"group_means_two",273.96,22,"HaySaffran2012 4"
"25","HaySaffran2012","Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.","Hay & Saffran (2012)","yes","LS/AKB",3,"intensity_trochaic","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,22,NA,200.904,NA,5782.227273,6896.613636,2080.708612,2401.659446,-2.8,NA,NA,0.61,NA,0.661628037,"native",NA,NA,27.396,NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.661628037,"Statistical word segmentation","statSeg","early_language",-0.495961315969753,0.036351488157692,-0.477362766620888,0.0336762458260869,-0.240690502133822,0.00759817117066235,-0.245506947658529,0.0526315789473684,-0.899574319590705,0.119591602502435,"group_means_two",200.904,22,"HaySaffran2012 1"
"26","HaySaffran2012","Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.","Hay & Saffran (2012)","yes","LS/AKB",3,"duration_trochaic","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,22,NA,200.904,NA,6123.954545,6645.113636,2176.794804,2089.498561,-1.3,NA,NA,0.3,NA,0.6121623308,"native",NA,NA,27.396,NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.6121623308,"Statistical word segmentation","statSeg","early_language",-0.244263569966437,0.0366139856457443,-0.235103686092696,0.0339194251396278,-0.121230980554472,0.00875581337375162,-0.121830181936025,0.0526315789473684,-0.443045107910705,0.120455184623553,"group_means_two",200.904,22,"HaySaffran2012 2"
"27","HaySaffran2012","Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.","Hay & Saffran (2012)","yes","LS/AKB",3,"intensity_iambic","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,22,NA,200.904,NA,7071.840909,7077.681818,2849.96163,2154.072779,-0.5,NA,NA,0,NA,NA,"native",NA,NA,27.396,NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.5012799641,"Statistical word segmentation","statSeg","early_language",-0.00231222865508833,0.0453383065909399,-0.00222552008052252,0.0420016905902629,-0.00115611355491354,0.0113345311984595,-0.00115611407000054,0.0526315789473684,-0.00419391886456335,0.149157050089293,"group_means_two",200.904,22,"HaySaffran2012 3"
"28","HaySaffran2012","Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.","Hay & Saffran (2012)","yes","LS/AKB",3,"duration_iambic","4","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,22,NA,200.904,NA,6882.386364,7184.818182,1832.431113,2451.082208,-0.5,NA,NA,0.17,NA,0.1465774429,"native",NA,NA,27.396,NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.1465774429,"Statistical word segmentation","statSeg","early_language",-0.139757297814514,0.0780277802430094,-0.13451639914647,0.0722854232907505,-0.0697086615790895,0.0192239545135966,-0.069821903637307,0.0526315789473684,-0.253491697923058,0.256701107764546,"group_means_two",200.904,22,"HaySaffran2012 4"
"29","JohnsonJusczyk2001","Johnson, E. K. & Jusczyk, P. W.Word segmentation by 8-month-olds: when speech cues count more than statistics. Journal of Memory and Language, 44, 2001","Johnson & Jusczyk (2001)","yes","AKB",1,"TP","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,16,NA,244,NA,6.49,8.25,2.5,3.1,NA,8.47,NA,NA,NA,NA,"native",NA,NA,35,NA,4,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.5130776292,"Statistical word segmentation","statSeg","early_language",-0.624994325321023,0.0730721059338588,-0.591512486464539,0.0654526612143524,-0.298272525890838,0.0138132118853518,-0.307622359203792,0.0769230769230769,-1.13361430991726,0.240397592773893,"group_means_two",244,16,"JohnsonJusczyk2001 1"
"30","JohnsonJusczyk2001","Johnson, E. K. & Jusczyk, P. W.Word segmentation by 8-month-olds: when speech cues count more than statistics. Journal of Memory and Language, 44, 2001","Johnson & Jusczyk (2001)","yes","AKB",2,"Stress","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,16,NA,247,NA,8,6.59,2.5,1.6,NA,7.41,NA,NA,NA,NA,"native",NA,NA,21,NA,4,NA,0.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.5012799641,"Statistical word segmentation","statSeg","early_language",0.671809523840174,0.0764440056225738,0.635819727920165,0.0684729629444546,0.318420746446883,0.0138673864134258,0.329888678960496,0.0769230769230769,1.2185276872278,0.251490698109818,"group_means_two",247,16,"JohnsonJusczyk2001 1"
"31","JohnsonJusczyk2001","Johnson, E. K. & Jusczyk, P. W.Word segmentation by 8-month-olds: when speech cues count more than statistics. Journal of Memory and Language, 44, 2001","Johnson & Jusczyk (2001)","yes","AKB",3,"Co-articulation","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,16,NA,243,NA,8.06,6.45,2.2,1.8,NA,7.57,NA,NA,NA,NA,"native",NA,NA,23,NA,6,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.8292465938,"Statistical word segmentation","statSeg","early_language",0.801004938119041,0.0413944542403465,0.758093959291235,0.0370781320029124,0.371792753546859,0.00662302673400995,0.39050181015368,0.0769230769230769,1.45286224750879,0.136182295917072,"group_means_two",243,16,"JohnsonJusczyk2001 1"
"32","JohnsonJusczyk2001","Johnson, E. K. & Jusczyk, P. W.Word segmentation by 8-month-olds: when speech cues count more than statistics. Journal of Memory and Language, 44, 2001","Johnson & Jusczyk (2001)","yes","AKB",4,"Internal_Coarticulation","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,240,NA,6,7.54,1.92,2.7,NA,6.17,NA,NA,NA,NA,"native",NA,NA,30,NA,6,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.288,"Statistical word segmentation","statSeg","early_language",-0.657363757040475,0.0820031777267592,-0.629973600497122,0.0753119462108605,-0.312247990836589,0.0150700274612685,-0.323034323945411,0.0588235294117647,-1.19232596459063,0.269779641265112,"group_means_two",240,20,"JohnsonJusczyk2001 1"
"33","JohnsonJusczyk2003a","Johnson, E. K., & Jusczyk, P. W. (2003). Exploring possible effects of language-‐specific knowledge on infants’ segmentation of an artificial language. Jusczyk lab final report, 141-148.","Johnson & Jusczyk (2003)a","no","AKB",2,"control younger infants","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,182,NA,8.37,7.44,2.33,2.85,NA,NA,NA,NA,NA,NA,"native",NA,NA,33,NA,4,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.6774872986,"Statistical word segmentation","statSeg","early_language",0.357277662261938,0.0295353777823199,0.345097741957553,0.0275559277475802,0.175854939835124,0.00671977547617898,0.177702106032481,0.0476190476190476,0.64802999666579,0.0971674981827405,"group_means_two",182,24,"JohnsonJusczyk2003a 1"
"34","JohnsonJusczyk2003a","Johnson, E. K., & Jusczyk, P. W. (2003). Exploring possible effects of language-‐specific knowledge on infants’ segmentation of an artificial language. Jusczyk lab final report, 141-148.","Johnson & Jusczyk (2003)a","no","AKB",3,"non word control","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,179,NA,8.44,8.49,2.13,1.6,NA,NA,NA,NA,NA,NA,"native",NA,NA,30.44,NA,2,NA,0.5833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.4424864236,"Statistical word segmentation","statSeg","early_language",-0.026543039861656,0.0464741424701062,-0.0256381635027359,0.0433594627255317,-0.0132703513072898,0.0116123985485256,-0.0132711303690669,0.0476190476190476,-0.0481437488259151,0.152893800353271,"group_means_two",179,24,"JohnsonJusczyk2003a 1"
"35","JohnsonJusczyk2003a","Johnson, E. K., & Jusczyk, P. W. (2003). Exploring possible effects of language-‐specific knowledge on infants’ segmentation of an artificial language. Jusczyk lab final report, 141-148.","Johnson & Jusczyk (2003)a","no","AKB",4,"coarticulatory cues","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,186,NA,7.9,7.87,2.1,1.8,NA,NA,NA,NA,NA,NA,"native",NA,NA,28,NA,4,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.6723356009,"Statistical word segmentation","statSeg","early_language",0.0153392997769475,0.027310268552451,0.0148163691027334,0.0254799445107772,0.00766942432048735,0.00682636241505857,0.00766957469781809,0.0476190476190476,0.0278224121832255,0.0898471822334008,"group_means_two",186,24,"JohnsonJusczyk2003a 1"
"36","JohnsonJusczyk2003b","Johnson, E. K., & Jusczyk, P. W. (2003). Exploring statistical learning by 8-month-olds: The role of complexity and variation. Jusczyk Lab final report, 141-148.","Johnson & Jusczyk (2003)b","no","AKB",1,"mixed fam and test_trisyllables","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,248,NA,7.18,7.44,2.4,2.9,NA,NA,NA,NA,NA,NA,"native",NA,NA,30.44,NA,3,NA,0.541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.726,"Statistical word segmentation","statSeg","early_language",-0.097679498379495,0.0230321100917431,-0.0943495154801941,0.0214885066390553,-0.0487816039482458,0.00571701908125459,-0.048820353587625,0.0476190476190476,-0.177171012059445,0.0757726050426142,"group_means_two",248,24,"JohnsonJusczyk2003b 1"
"37","JohnsonJusczyk2003b","Johnson, E. K., & Jusczyk, P. W. (2003). Exploring statistical learning by 8-month-olds: The role of complexity and variation. Jusczyk Lab final report, 141-148.","Johnson & Jusczyk (2003)b","no","AKB",1,"mixed fam and test_bisyllables","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,248,NA,7.36,7.28,2.4,2.7,NA,NA,NA,NA,NA,NA,"native",NA,NA,30.44,NA,3,NA,0.541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.7120027944,"Statistical word segmentation","statSeg","early_language",0.0313184117074509,0.0240202013606641,0.0302507385810605,0.0224103763986051,0.0156572863041054,0.0060006349974256,0.0156585659567877,0.0476190476190476,0.0568053152437999,0.079023295021421,"group_means_two",248,24,"JohnsonJusczyk2003b 1"
"38","JohnsonJusczyk2003b","Johnson, E. K., & Jusczyk, P. W. (2003). Exploring statistical learning by 8-month-olds: The role of complexity and variation. Jusczyk Lab final report, 141-148.","Johnson & Jusczyk (2003)b","no","AKB",2,"mixed fam, uniform test","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,246,NA,6.6,7.3,2.2,1.9,NA,NA,NA,NA,NA,NA,"native",NA,NA,38,NA,3,NA,0.541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.8292465938,"Statistical word segmentation","statSeg","early_language",-0.340552978787364,0.0166456240866864,-0.328943218146886,0.015530040550918,-0.167860398198909,0.00381945554065526,-0.169464208391308,0.0476190476190476,-0.61769477641259,0.0547619082482797,"group_means_two",246,24,"JohnsonJusczyk2003b 1"
"39","JohnsonSeidl2009","Johnson, E. K., Seidl, A. H. (2009) At 11 months, prosody still outranks statistics. Developmental Science 12:1 pp 131-141","Johnson & Seidl (2009)","yes","GG",1,"TP","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,335,NA,8.06,7.08,2.47,2.8,NA,7.76,NA,NA,NA,NA,"native",NA,NA,38.05,NA,7.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.288,"Statistical word segmentation","statSeg","early_language",0.371189487097909,0.0746445408833002,0.35572325846883,0.0685537536931698,0.1824785761989,0.0168583602666415,0.184545446955025,0.0588235294117647,0.673263255708613,0.245570696406371,"group_means_two",335,20,"JohnsonSeidl2009 1"
"40","JohnsonSeidl2009","Johnson, E. K., Seidl, A. H. (2009) At 11 months, prosody still outranks statistics. Developmental Science 12:1 pp 131-141","Johnson & Seidl (2009)","yes","GG",1,"stress vs TP","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,335,NA,7.79,8.6,2.7,2.5,NA,4.82,NA,NA,NA,NA,"native",NA,NA,38.05,NA,7.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.306,"Statistical word segmentation","statSeg","early_language",-0.311308289019755,0.0718228212703102,-0.298337110310599,0.0659622785624897,-0.153802119946986,0.0167113781230272,-0.155032363077199,0.0588235294117647,-0.564650776704875,0.236287610969369,"group_means_two",335,20,"JohnsonSeidl2009 2"
"41","JohnsonSeidl2009","Johnson, E. K., Seidl, A. H. (2009) At 11 months, prosody still outranks statistics. Developmental Science 12:1 pp 131-141","Johnson & Seidl (2009)","yes","GG",2,"stress + TP","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,324,NA,8.07,8.04,2.9,2.6,NA,NA,NA,NA,NA,NA,"native",NA,NA,38.05,NA,1,NA,0.4166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.6723356009,"Statistical word segmentation","statSeg","early_language",0.0108928986319744,0.027307838575846,0.0105215498149752,0.0254776773903005,0.00544636853656509,0.00682635213909929,0.00544642238927356,0.0476190476190476,0.0197575326133429,0.0898391879308024,"group_means_two",324,24,"JohnsonSeidl2009 1"
