"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc"
"61","10","Swingley, D., & Aslin, R. N. (2002). Lexical neighborhoods and the word-form representa- tions of 14-month-olds. Psychological Science, 13, 480–484.","Swingley & Aslin (2002)","yes","Emelyne",1,"correct_distant","distant","eye-tracking","test_only","looking while listening","looking_time_pc","within_one","American English","typical",NA,NA,24,NA,460,NA,61.4,50,10.6835237,NA,5.237611241,NA,NA,NA,NA,NA,"native",NA,NA,56.44,NA,13.5,NA,0.5,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"0","consonant_and_vowel","onset/medial",NA,NA,NA,0.033458086,"Mispronunciation sensitivity","MPs","early_language",1.06706366926485,0.0653880182138535,1.03068649872173,0.0610057375510191,0.470724579494795,0.00771040895042258,0.511000764752679,0.0476190476190476,1.93543940491002,0.21511795744732,"group_means_one",460,24,"10 distant"
"62","10","Swingley, D., & Aslin, R. N. (2002). Lexical neighborhoods and the word-form representa- tions of 14-month-olds. Psychological Science, 13, 480–484.","Swingley & Aslin (2002)","yes","Emelyne",1,"MP_distant","distant","eye-tracking","test_only","looking while listening","looking_time_pc","within_one","American English","typical",NA,NA,24,NA,460,NA,54.2,50,8.7618276,NA,2.347217587,NA,NA,NA,NA,NA,"native",NA,NA,56.44,NA,13.5,NA,0.5,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"2","consonant_and_vowel","onset/medial",NA,NA,NA,0.5814159843,"Mispronunciation sensitivity","MPs","early_language",0.479352047511184,0.0464537163636076,0.463010500436939,0.0433404055690941,0.233075046730076,0.00982172128398371,0.237438707190105,0.0476190476190476,0.869448439020156,0.152826601156406,"group_means_one",460,24,"10 distant"
"63","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",1,"correct_coronal","18","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,32,NA,562,NA,0.12,0,0.113137085,NA,3.4,NA,NA,NA,NA,NA,"native",NA,NA,48.88,NA,19.5,NA,0.359375,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"0","consonant","onset",NA,NA,NA,0.2424115106,"Mispronunciation sensitivity","MPs","early_language",1.06066017168464,0.0488281249968452,1.03414366739253,0.046417236325126,0.468521285633004,0.00580374631855938,0.508174048297159,0.0344827586206897,1.92382474507016,0.160638092455268,"group_means_one",562,32,"11 18"
"64","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",1,"correct_labial","18","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,32,NA,562,NA,0.075,0,0.113137085,NA,3.36,NA,NA,NA,NA,NA,"native",NA,NA,48.88,NA,19.5,NA,0.359375,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"0","consonant","onset",NA,NA,NA,0.7009691823,"Mispronunciation sensitivity","MPs","early_language",0.662912607302902,0.0381164550768927,0.646339792120329,0.0362344551074711,0.314623777565241,0.00697018109520405,0.325668942821958,0.0344827586206897,1.20239046566885,0.125398110926942,"group_means_one",562,32,"11 18"
"65","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",1,"MPP_coronal","18","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,32,NA,562,NA,0.055,0,0.22627417,NA,2.31,NA,NA,NA,NA,NA,"native",NA,NA,48.88,NA,19.5,NA,0.359375,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"1","consonant","onset",NA,NA,NA,0.27,"Mispronunciation sensitivity","MPs","early_language",0.243067956011064,0.0321731567381156,0.236991257110787,0.0305846071241711,0.120646240949076,0.00769715394758049,0.121236762878003,0.0344827586206897,0.440876504078579,0.105845443113148,"group_means_one",562,32,"11 18"
"66","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",1,"MPP_labial","18","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,32,NA,562,NA,-0.03,0,0.22627417,NA,-0.85,NA,NA,NA,NA,NA,"native",NA,NA,48.88,NA,19.5,NA,0.359375,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"1","consonant","onset",NA,NA,NA,0.8634073764,"Mispronunciation sensitivity","MPs","early_language",-0.13258252146058,0.0315246582030757,-0.129267958424066,0.0299681282042988,-0.0661460795494539,0.00777816903620492,-0.0662428033261993,0.0344827586206897,-0.24047809313377,0.103711968447971,"group_means_one",562,32,"11 18"
"67","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",1,"correct_fricative","18","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,32,NA,562,NA,0.12,0,0.113137085,NA,4.2,NA,NA,NA,NA,NA,"native",NA,NA,48.88,NA,19.5,NA,0.359375,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"0","consonant","onset",NA,NA,NA,0.02,"Mispronunciation sensitivity","MPs","early_language",1.06066017168464,0.0488281249968452,1.03414366739253,0.046417236325126,0.468521285633004,0.00580374631855938,0.508174048297159,0.0344827586206897,1.92382474507016,0.160638092455268,"group_means_one",562,32,"11 18"
"68","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",1,"correct_stop","18","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,32,NA,562,NA,0.075,0,0.141421356,NA,2.6,NA,NA,NA,NA,NA,"native",NA,NA,48.88,NA,19.5,NA,0.359375,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"0","consonant","onset",NA,NA,NA,0.2,"Mispronunciation sensitivity","MPs","early_language",0.530330086779821,0.0356445312647483,0.517071834610326,0.0338845825335514,0.256307297716866,0.00726776914541561,0.262152032972507,0.0344827586206897,0.961912374235517,0.117265807548442,"group_means_one",562,32,"11 18"
"69","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",1,"MPM_fricative","18","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,32,NA,562,NA,0.02,0,0.130107648,NA,0.42,NA,NA,NA,NA,NA,"native",NA,NA,48.88,NA,19.5,NA,0.359375,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"1","consonant","onset",NA,NA,NA,0.5814159843,"Mispronunciation sensitivity","MPs","early_language",0.153718865166174,0.0316192107735621,0.149875893537019,0.0300580122416175,0.0766334148253955,0.00776635182732705,0.0767839601596302,0.0344827586206897,0.278815179909212,0.104023033936574,"group_means_one",562,32,"11 18"
"70","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",1,"MPM_stop","18","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,32,NA,562,NA,0.05,0,0.197989899,NA,0.4,NA,NA,NA,NA,NA,"native",NA,NA,48.88,NA,19.5,NA,0.359375,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"1","consonant","onset",NA,NA,NA,0.4750112346,"Mispronunciation sensitivity","MPs","early_language",0.252538135796514,0.0322464923442434,0.246224682401601,0.0306543217847464,0.125274337833706,0.00768799933227637,0.125935916259184,0.0344827586206897,0.458053510152611,0.106086707586813,"group_means_one",562,32,"11 18"
"71","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",2,"correct_fricative","25","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,16,NA,768,NA,NA,0,NA,NA,4.3,NA,NA,NA,NA,NA,"native",NA,NA,45.44,NA,6,NA,0.40625,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"0","consonant","onset",NA,NA,NA,0.07041082364,"Mispronunciation sensitivity","MPs","early_language",1.075,0.09861328125,1.01741071428571,0.0883305825992506,0.473443113395912,0.0115136077465903,0.51449891125684,0.0769230769230769,1.94983431655178,0.324424691543621,"t_one",768,16,"11 25"
"72","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",2,"correct_stop","25","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,16,NA,768,NA,NA,0,NA,NA,2.3,NA,NA,NA,NA,NA,"native",NA,NA,45.44,NA,6,NA,0.40625,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"0","consonant","onset",NA,NA,NA,0.3045525,"Mispronunciation sensitivity","MPs","early_language",0.575,0.07283203125,0.544196428571428,0.0652376198282047,0.276307424879842,0.0143479769069783,0.283679840632993,0.0769230769230769,1.04293463443468,0.239607778721759,"t_one",768,16,"11 25"
"73","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",2,"MPM_fricative","25","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,16,NA,768,NA,NA,0,NA,NA,1.37,NA,NA,NA,NA,NA,"native",NA,NA,45.44,NA,6,NA,0.40625,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"1","consonant","onset",NA,NA,NA,0.5130551728,"Mispronunciation sensitivity","MPs","early_language",0.3425,0.0661658203125,0.324151785714286,0.0592665144317004,0.168792828209211,0.0151675057849506,0.170423828201777,0.0769230769230769,0.62122628225022,0.217676823785979,"t_one",768,16,"11 25"
"74","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",2,"MPM_stop","25","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,16,NA,768,NA,NA,0,NA,NA,-0.21,NA,NA,NA,NA,NA,"native",NA,NA,45.44,NA,6,NA,0.40625,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"1","consonant","onset",NA,NA,NA,0.5814159843,"Mispronunciation sensitivity","MPs","early_language",-0.0525,0.0625861328125,-0.0496875,0.0560600915402782,-0.026240960725888,0.015614233408644,-0.0262469862859558,0.0769230769230769,-0.0952244666222964,0.205900123951138,"t_one",768,16,"11 25"
"75","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",2,"correct_fricative","25","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,16,NA,768,NA,NA,0,NA,NA,4.3,NA,NA,NA,NA,NA,"native",NA,NA,45.44,NA,6,NA,0.40625,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"0","consonant","onset",NA,NA,NA,0.5006735374,"Mispronunciation sensitivity","MPs","early_language",1.075,0.09861328125,1.01741071428571,0.0883305825992506,0.473443113395912,0.0115136077465903,0.51449891125684,0.0769230769230769,1.94983431655178,0.324424691543621,"t_one",768,16,"11 25"
"76","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",2,"correct_stop","25","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,16,NA,768,NA,NA,0,NA,NA,2.3,NA,NA,NA,NA,NA,"native",NA,NA,45.44,NA,6,NA,0.40625,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"0","consonant","onset",NA,NA,NA,0.5332790751,"Mispronunciation sensitivity","MPs","early_language",0.575,0.07283203125,0.544196428571428,0.0652376198282047,0.276307424879842,0.0143479769069783,0.283679840632993,0.0769230769230769,1.04293463443468,0.239607778721759,"t_one",768,16,"11 25"
"77","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",2,"MPP_fricative","25","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,16,NA,768,NA,NA,0,NA,NA,-0.4,NA,NA,NA,NA,NA,"native",NA,NA,45.44,NA,6,NA,0.40625,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"1","consonant","onset",NA,NA,NA,0.3,"Mispronunciation sensitivity","MPs","early_language",-0.1,0.0628125,-0.0946428571428571,0.0562628547512755,-0.0499376169438922,0.0155859379852432,-0.0499791900693487,0.0769230769230769,-0.181379936423422,0.206644842147808,"t_one",768,16,"11 25"
"78","11","Altvater-Mackensen &V.H. van der Feest (2014). Asymmetries in Early Word Recognition : The Case of Stops and Fricatives","Altvater-Mackensen et al. (2014)","yes","Emelyne",2,"MPP_stop","25","eye-tracking","test_only","looking while listening","looking_time_change_pc","within_one","Dutch","typical",NA,NA,16,NA,768,NA,NA,0,NA,NA,-0.3,NA,NA,NA,NA,NA,"native",NA,NA,45.44,NA,6,NA,0.40625,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"1","consonant","onset",NA,NA,NA,0.2017431168,"Mispronunciation sensitivity","MPs","early_language",-0.075,0.06267578125,-0.0709821428571429,0.0561403920699139,-0.0374736605890943,0.0156030274303488,-0.0374912164946775,0.0769230769230769,-0.136034952317566,0.206195055488905,"t_one",768,16,"11 25"
"79","13","Swingley, D. (2016).Two-year-olds Interpret Novel Phonological Neighbors as Familiar Words","Swingley (2016)","yes","Emelyne",1,"Look_correct","1","eye-tracking","test_only","looking while listening","looking_time_pc","within_one","American English","typical",NA,NA,26,NA,825,NA,73.5,50,NA,NA,9.39,NA,NA,NA,NA,NA,"native",NA,NA,182.64,NA,9,NA,0.384615385,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"0","consonant_and_vowel","onset/medial",NA,NA,NA,0.5006735374,"Mispronunciation sensitivity","MPs","early_language",1.84153050894755,0.103677588757396,1.78398268054294,0.0972989871053301,0.677361368616618,0.00410822202639608,0.824222157573234,0.0434782608695652,3.34016686634698,0.341085595431444,"t_one",825,26,"13 1"
"80","13","Swingley, D. (2016).Two-year-olds Interpret Novel Phonological Neighbors as Familiar Words","Swingley (2016)","yes","Emelyne",1,"Look_c-MP","1","eye-tracking","test_only","looking while listening","looking_time_pc","within_one","American English","typical",NA,NA,26,NA,825,NA,63.4,50,NA,NA,3.83,NA,NA,NA,NA,NA,"native",NA,NA,182.64,NA,9,NA,0.384615385,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"1","consonant","onset/medial",NA,NA,NA,0.08683018203,"Mispronunciation sensitivity","MPs","early_language",0.751124797579245,0.0493113165680473,0.727652147654893,0.0462775148651304,0.351584981813913,0.00829804669627143,0.367251145928146,0.0434782608695652,1.36238968030979,0.162227729007837,"t_one",825,26,"13 1"
"81","13","Swingley, D. (2016).Two-year-olds Interpret Novel Phonological Neighbors as Familiar Words","Swingley (2016)","yes","Emelyne",1,"Look_v-MP","1","eye-tracking","test_only","looking while listening","looking_time_pc","within_one","American English","typical",NA,NA,26,NA,825,NA,60.4,50,NA,NA,3.08,NA,NA,NA,NA,NA,"native",NA,NA,182.64,NA,9,NA,0.384615385,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"1","vowel","onset/medial",NA,NA,NA,0.0930921904,"Mispronunciation sensitivity","MPs","early_language",0.604037696225607,0.0454781065088757,0.585161518218557,0.0426801370654586,0.289120447022357,0.00875005821044328,0.297606215218248,0.0434782608695652,1.09560318938751,0.149616973384404,"t_one",825,26,"13 1"
"82","13","Swingley, D. (2016).Two-year-olds Interpret Novel Phonological Neighbors as Familiar Words","Swingley (2016)","yes","Emelyne",2,"Look_correct","2","eye-tracking","test_only","looking while listening","looking_time_pc","within_one","American English","typical",NA,NA,26,NA,845,NA,72.7,50,13.6,NA,8.54,NA,NA,NA,NA,NA,"native",NA,NA,182.64,NA,18,NA,0.461538462,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"0","consonant_and_vowel","onset/medial",NA,NA,NA,0.396555307,"Mispronunciation sensitivity","MPs","early_language",1.66911764705882,0.0920375715331382,1.61695772058824,0.0863751037532673,0.640739506072094,0.00471251182958512,0.759427301166992,0.0434782608695652,3.02744452706741,0.302791473689679,"group_means_one",845,26,"13 2"
"83","13","Swingley, D. (2016).Two-year-olds Interpret Novel Phonological Neighbors as Familiar Words","Swingley (2016)","yes","Emelyne",2,"Look_c-MP","2","eye-tracking","test_only","looking while listening","looking_time_pc","within_one","American English","typical",NA,NA,26,NA,845,NA,61.4,50,18,NA,3.25,NA,NA,NA,NA,NA,"native",NA,NA,182.64,NA,18,NA,0.461538462,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"1","consonant","onset/medial",NA,NA,NA,0.2063491434,"Mispronunciation sensitivity","MPs","early_language",0.633333333333333,0.0461752136752137,0.613541666666667,0.0433343558026175,0.301891704694402,0.00866646320672119,0.311599700797939,0.0434782608695652,1.14873959734834,0.15191036403671,"group_means_one",845,26,"13 2"
