"","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","corr_imputed","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","dataset","short_name","mean_age","n","filename","year","all_mod","mean_age_months","age_months_floor","age_months_round","count_ages"
"79","Sebastian2009","Sebastián-Gallés, N., & Bosch, L. (2009). Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it? Developmental science, 12(6), 874–887.","Sebastián-Gallés & Bosch (2009)","yes","Alex Cristia",1,"a_monolingual_4m","64","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","typical",NA,NA,12,NA,142,NA,NA,NA,6.90510922,6.30466494,NA,15.285,NA,NA,NA,NA,"native",NA,NA,22,NA,2,NA,NA,NA,NA,NA,3.21,NA,"dodi-dudi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dodi-dudi_","not_looked_up",1,0,1,0,0,0,0,537.5,1171,370,1022,849.585,896.635,278.21,173.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.267,0.485502473431395,0.2209880271545,0.44908978792404,0.189082880734069,0.235900141681903,0.0465274506354544,0.240428179002036,0.111111111111111,0.880604077644004,0.727021468464036,"subj_diff_two","Vowel discrimination (native)","inphondb-native",142,12,"phonemic_discrimination_native","2009","",4.66539353990842,4,5,2
"80","Sebastian2009","Sebastián-Gallés, N., & Bosch, L. (2009). Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it? Developmental science, 12(6), 874–887.","Sebastián-Gallés & Bosch (2009)","yes","Alex Cristia",1,"a_monolingual_8m","65","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","typical",NA,NA,12,NA,268,NA,NA,NA,4.272391992,6.02753681,4.523,NA,NA,NA,NA,NA,"native",NA,NA,41,NA,2,NA,NA,NA,NA,NA,5.391,NA,"dodi-dudi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dodi-dudi_","not_looked_up",1,0,1,0,0,0,0,537.5,1171,370,1022,849.585,896.635,278.21,173.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707,1.03192831415444,0.0932031685647344,0.954533690592858,0.0797469611032009,0.458527215797297,0.011477417932899,0.495444822048802,0.111111111111111,1.87171092014861,0.306626134220659,"subj_diff_two","Vowel discrimination (native)","inphondb-native",268,12,"phonemic_discrimination_native","2009","",8.80510893447504,8,9,2
"81","Sebastian2009","Sebastián-Gallés, N., & Bosch, L. (2009). Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it? Developmental science, 12(6), 874–887.","Sebastián-Gallés & Bosch (2009)","yes","Alex Cristia",1,"a_bilingual_4m","66","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","bilingual",NA,NA,12,NA,141.17,NA,NA,NA,459.5708143,5.311622477,NA,NA,NA,NA,NA,NA,"native",NA,NA,17,NA,2,NA,NA,NA,NA,NA,2.755,NA,"dodi-dudi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dodi-dudi_","not_looked_up",1,0,1,0,0,0,0,537.5,1171,370,1022,849.585,896.635,278.21,173.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5708368185,0.00847725321087217,0.0715301912425834,0.00784145922005676,0.0612030198819354,0.00423858853046064,0.0178815840141025,0.00423861391370914,0.111111111111111,0.0153760364843324,0.235324896766188,"subj_diff_two","Vowel discrimination (native)","inphondb-native",141.17,12,"phonemic_discrimination_native","2009","",4.63812398611881,4,5,4
"82","Sebastian2009","Sebastián-Gallés, N., & Bosch, L. (2009). Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it? Developmental science, 12(6), 874–887.","Sebastián-Gallés & Bosch (2009)","yes","Alex Cristia",1,"a_bilingual_8m","67","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","bilingual",NA,NA,12,NA,261,NA,NA,NA,6.166100875,3.718135734,NA,NA,NA,NA,NA,NA,"native",NA,NA,12.92,NA,2,NA,NA,NA,NA,NA,-0.934,NA,"dodi-dudi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dodi-dudi_","not_looked_up",1,0,1,0,0,0,0,537.5,1171,370,1022,849.585,896.635,278.21,173.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8057339447,-0.183445489747447,0.033779852871195,-0.169687078016388,0.0289028866129162,-0.0913393279013625,0.00823535594921414,-0.0915946178346647,0.111111111111111,-0.332733312675554,0.111131261521899,"subj_diff_two","Vowel discrimination (native)","inphondb-native",261,12,"phonemic_discrimination_native","2009","",8.57512474588801,8,9,4
"83","Sebastian2009","Sebastián-Gallés, N., & Bosch, L. (2009). Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it? Developmental science, 12(6), 874–887.","Sebastián-Gallés & Bosch (2009)","yes","Alex Cristia",1,"b_bilingual_12m","68","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","bilingual",NA,NA,12,NA,379.59,NA,NA,NA,6.581793069,5.773502692,3.107,NA,NA,NA,NA,NA,"native",NA,NA,23,NA,8,NA,NA,NA,NA,NA,3.34,NA,"dodi-dudi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dodi-dudi_","not_looked_up",1,0,1,0,0,0,0,537.5,1171,370,1022,849.585,896.635,278.21,173.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4433757494,0.539505581415745,0.104898469782448,0.499042662809564,0.0897537532076067,0.26044338485958,0.0212419053682101,0.266583996447877,0.111111111111111,0.97855488057269,0.345102133010794,"subj_diff_two","Vowel discrimination (native)","inphondb-native",379.59,12,"phonemic_discrimination_native","2009","",12.4713854493932,12,12,4
"84","Sebastian2009","Sebastián-Gallés, N., & Bosch, L. (2009). Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it? Developmental science, 12(6), 874–887.","Sebastián-Gallés & Bosch (2009)","yes","Alex Cristia",2,"a_bilingual_8m_2speakers","69","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","bilingual",NA,NA,12,NA,243.36,NA,NA,NA,5.438,6.785,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0.88,NA,"dodi-dudi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dodi-dudi_","not_looked_up",1,0,1,0,0,0,0,496.5,1089.5,346,935.5,898.5,892.5,335.585,181.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389002466,0.143124372870079,0.102686446754561,0.132390044904823,0.0878610910043709,0.0713796470236253,0.0252812128214158,0.0715012466936952,0.111111111111111,0.259598896518171,0.337824868940346,"subj_diff_two","Vowel discrimination (native)","inphondb-native",243.36,12,"phonemic_discrimination_native","2009","",7.99556459064868,7,8,4
"85","Sebastian2009","Sebastián-Gallés, N., & Bosch, L. (2009). Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it? Developmental science, 12(6), 874–887.","Sebastián-Gallés & Bosch (2009)","yes","Alex Cristia",3,"monolingual_4m","71","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","typical",NA,NA,12,NA,121.68,NA,NA,NA,6.235382907,4.664990175,4.03,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.753,NA,"dedi-dudi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dedi-dudi_","not_looked_up",1,2,1,0,1,0,0,452,2729,370,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389002466,1.04477347092508,0.147314239231202,0.966415460605698,0.126045745942197,0.463017132926548,0.0178572369003829,0.501144961330342,0.111111111111111,1.89500945733269,0.484644421286466,"subj_diff_two","Vowel discrimination (native)","inphondb-native",121.68,12,"phonemic_discrimination_native","2009","",3.99778229532434,3,4,2
"86","Sebastian2009","Sebastián-Gallés, N., & Bosch, L. (2009). Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it? Developmental science, 12(6), 874–887.","Sebastián-Gallés & Bosch (2009)","yes","Alex Cristia",3,"monolingual_8m","72","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","typical",NA,NA,12,NA,243.36,NA,NA,NA,5.70422066,6.073724832,2.965,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.313,NA,"dedi-dudi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dedi-dudi_","not_looked_up",1,2,1,0,1,0,0,452,2729,370,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,0.901751040865854,0.11004812248761,0.834119712800915,0.0941599248034617,0.411028306010139,0.0157911258054916,0.436847943926929,0.111111111111111,1.63559546462003,0.362043811345114,"subj_diff_two","Vowel discrimination (native)","inphondb-native",243.36,12,"phonemic_discrimination_native","2009","",7.99556459064868,7,8,2
"87","Sebastian2009","Sebastián-Gallés, N., & Bosch, L. (2009). Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it? Developmental science, 12(6), 874–887.","Sebastián-Gallés & Bosch (2009)","yes","Alex Cristia",3,"bilingual_4m","73","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","bilingual",NA,NA,12,NA,121.68,NA,NA,NA,5.196152423,5.380904509,2.768,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.932,NA,"dedi-dudi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dedi-dudi_","not_looked_up",1,2,1,0,1,0,0,452,2729,370,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389002466,0.932442325957035,0.13805995113484,0.862509151510258,0.118127545689748,0.422553868452161,0.0191314688829922,0.450796937401232,0.111111111111111,1.69126329800595,0.4541990337782,"subj_diff_two","Vowel discrimination (native)","inphondb-native",121.68,12,"phonemic_discrimination_native","2009","",3.99778229532434,3,4,2
"88","Sebastian2009","Sebastián-Gallés, N., & Bosch, L. (2009). Developmental shift in the discrimination of vowel contrasts in bilingual infants: is the distributional account all there is to it? Developmental science, 12(6), 874–887.","Sebastián-Gallés & Bosch (2009)","yes","Alex Cristia",3,"bilingual_8m","74","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","bilingual",NA,NA,12,NA,243.36,NA,NA,NA,3.833605787,5.773502692,3.568,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12,NA,"dedi-dudi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dedi-dudi_","not_looked_up",1,2,1,0,1,0,0,452,2729,370,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734,0.840729958616159,0.0737844526381137,0.777675211719947,0.063131822288486,0.387518474336118,0.0113214009731217,0.408876690293107,0.111111111111111,1.52491546443065,0.242741119496365,"subj_diff_two","Vowel discrimination (native)","inphondb-native",243.36,12,"phonemic_discrimination_native","2009","",7.99556459064868,7,8,2
"89","Bosch2003","Bosch, L., & Sebastian-Galles, N. (2003). Simultaneous Bilingualism and the Perception of a Language-Specific Vowel Contrast in the First Year of Life. Language and Speech 46(2-3), 217-243.","Bosch & Sebastian-Galles (2003)","yes","Sho Tsuji",1,NA,"75","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan","typical",NA,NA,12,NA,139,NA,NA,NA,5.229,5.416,3.295,NA,NA,NA,NA,0.855,"native",NA,NA,25,NA,3,NA,NA,NA,NA,NA,2.746,NA,"dEDi -deDi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dεði -deði_","AEnglish",1,0,0,0,0,1,0,675,2524,442,2714,761.9,792.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855,0.515843380776295,0.0352539330621132,0.477155127218073,0.0301641464762707,0.249748352375788,0.00726500933025344,0.255144405755727,0.111111111111111,0.935636396096474,0.115980790968514,"subj_diff_two","Vowel discrimination (native)","inphondb-native",139,12,"phonemic_discrimination_native","2003","",4.56682888765683,4,5,2
"90","Bosch2003","Bosch, L., & Sebastian-Galles, N. (2003). Simultaneous Bilingualism and the Perception of a Language-Specific Vowel Contrast in the First Year of Life. Language and Speech 46(2-3), 217-243.","Bosch & Sebastian-Galles (2003)","yes","Sho Tsuji",1,NA,"77","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","bilingual",NA,NA,12,NA,138,NA,NA,NA,5.518,5.135,2.93,NA,NA,NA,NA,0.575,"native",NA,NA,23,NA,2,NA,NA,NA,NA,NA,4.163,NA,"dEDi -deDi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dεði -deði_","AEnglish",1,0,0,0,0,1,0,675,2526,442,2716,761.9,792.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575,0.781059255290656,0.0962522316781331,0.722479811143857,0.0823558157296026,0.3637734487776,0.015718564338124,0.381228009405765,0.111111111111111,1.41668478067544,0.316657149795058,"subj_diff_two","Vowel discrimination (native)","inphondb-native",138,12,"phonemic_discrimination_native","2003","",4.53397400357297,4,5,3
"91","Bosch2003","Bosch, L., & Sebastian-Galles, N. (2003). Simultaneous Bilingualism and the Perception of a Language-Specific Vowel Contrast in the First Year of Life. Language and Speech 46(2-3), 217-243.","Bosch & Sebastian-Galles (2003)","yes","Sho Tsuji",2,NA,"78","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan","typical",NA,NA,12,NA,249,NA,NA,NA,6.584,7.861,2.571,NA,NA,NA,NA,0.555,"native",NA,NA,27,NA,1,NA,NA,NA,NA,NA,5.126,NA,"dEDi -deDi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dεði -deði_","AEnglish",1,0,0,0,0,1,0,675,2524,442,2714,761.9,792.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555,0.706969330256783,0.0949919014134885,0.653946630487524,0.0812774456469161,0.333275735921055,0.0166811235167454,0.346508794590593,0.111111111111111,1.28230052175284,0.312510829419471,"subj_diff_two","Vowel discrimination (native)","inphondb-native",249,12,"phonemic_discrimination_native","2003","",8.18086613688166,8,8,2
"92","Bosch2003","Bosch, L., & Sebastian-Galles, N. (2003). Simultaneous Bilingualism and the Perception of a Language-Specific Vowel Contrast in the First Year of Life. Language and Speech 46(2-3), 217-243.","Bosch & Sebastian-Galles (2003)","yes","Sho Tsuji",2,NA,"80","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","bilingual",NA,NA,12,NA,243,NA,NA,NA,5.449,5.927,NA,NA,NA,NA,NA,0.514,"native",NA,NA,32,NA,2,NA,NA,NA,NA,NA,-0.01,NA,"dEDi -deDi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dεði -deði_","AEnglish",1,0,0,0,0,1,0,675,2526,442,2716,761.9,792.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514,-0.00175653726987074,0.0810001285592992,-0.00162479697463044,0.0693057349985504,-0.000878268296206766,0.0202499852799582,-0.000878268522025798,0.111111111111111,-0.00318600618334526,0.266479741772554,"subj_diff_two","Vowel discrimination (native)","inphondb-native",243,12,"phonemic_discrimination_native","2003","",7.98373683237849,7,8,3
"93","Bosch2003","Bosch, L., & Sebastian-Galles, N. (2003). Simultaneous Bilingualism and the Perception of a Language-Specific Vowel Contrast in the First Year of Life. Language and Speech 46(2-3), 217-243.","Bosch & Sebastian-Galles (2003)","yes","Sho Tsuji",3,NA,"81","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","bilingual",NA,NA,12,NA,371,NA,NA,NA,6.042,5.097,3.116,NA,NA,NA,NA,0.567,"native",NA,NA,71,NA,3,NA,NA,NA,NA,NA,4.723,NA,"dEDi -deDi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dεði -deði_","AEnglish",1,0,0,0,0,1,0,675,2526,442,2716,761.9,792.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567,0.844976158255517,0.101916029500844,0.781602946386354,0.0872019027416596,0.389179871596885,0.0155667507051753,0.410833152297604,0.111111111111111,1.53261721863693,0.335290297767694,"subj_diff_two","Vowel discrimination (native)","inphondb-native",371,12,"phonemic_discrimination_native","2003","",12.1891619951128,12,12,3
"94","Marean1992","Marean, G., Werner, L., & Kuhl, P. (1992). Vowel categorization by very young infants. Developmental Psychology, 28(3), 396-405.","Marean, Werner, & Kuhl (1992)","yes","Alex Cristia",1,"2mo","84","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,10,NA,60.84,NA,80,50,41.42583735,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,"A-i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"synthetic","a-i","not_looked_up",0,0,2,0,0,0,0,775,1064,263,2378,500,500,500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555,0.724185723671316,0.126222248118467,0.65629331207713,0.103664951823858,0.340460948121515,0.0218051944996774,0.354613820076266,0.142857142857143,1.31352760518253,0.415254551848473,"group_means_one","Vowel discrimination (native)","inphondb-native",60.84,10,"phonemic_discrimination_native","1992","",1.99889114766217,1,2,3
"95","Marean1992","Marean, G., Werner, L., & Kuhl, P. (1992). Vowel categorization by very young infants. Developmental Psychology, 28(3), 396-405.","Marean, Werner, & Kuhl (1992)","yes","Alex Cristia",1,"3mo","85","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,10,NA,91.26,NA,90,50,31.6227766,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,"A-i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"synthetic","a-i","not_looked_up",0,0,2,0,0,0,0,775,1064,263,2378,500,500,500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,1.2649110641347,0.180000000008519,1.14632565187208,0.147832031256997,0.534522483845178,0.0163994169089003,0.596455365524986,0.142857142857143,2.29429488394035,0.592176264093389,"group_means_one","Vowel discrimination (native)","inphondb-native",91.26,10,"phonemic_discrimination_native","1992","",2.99833672149325,2,3,3
"96","Marean1992","Marean, G., Werner, L., & Kuhl, P. (1992). Vowel categorization by very young infants. Developmental Psychology, 28(3), 396-405.","Marean, Werner, & Kuhl (1992)","yes","Alex Cristia",1,"6mo_measure","86","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,10,NA,182.52,NA,100,50,17.89265914,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,"A-i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"synthetic","a-i","not_looked_up",0,0,2,0,0,0,0,775,1064,263,2378,500,500,500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,2.79444210101909,0.490445332797399,2.53246315404855,0.402797387580676,0.813186707365524,0.00476520424001123,1.13636575251367,0.142857142857143,5.06855730621776,1.61350047169031,"group_means_one","Vowel discrimination (native)","inphondb-native",182.52,10,"phonemic_discrimination_native","1992","",5.99667344298651,5,6,3
"97","Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.","Polka & Bohn (2011)","yes","Sho Tsuji",2,NA,"92","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,15,NA,103.76,NA,51.1,50,11.8,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,83.26,NA,7.5,NA,NA,NA,NA,NA,NA,NA,"det-dEt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","det-dɛt","AEnglish",0,0,0,0,0,1,0,355,1879,412,1838,NA,NA,100.3333333,107.6666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567,0.093220338983051,0.0669563343866705,0.0878422425032596,0.0594534611177499,0.0465596213580741,0.0166304585416098,0.0465933091425817,0.0833333333333333,0.169082991581156,0.220277510847831,"group_means_one","Vowel discrimination (native)","inphondb-native",103.76,15,"phonemic_discrimination_native","2011","",3.40902277254153,3,3,2
"98","Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.","Polka & Bohn (2011)","yes","Sho Tsuji",2,NA,"93","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,15,NA,103.76,NA,60.1,50,8.6,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,83.26,NA,7.5,NA,NA,NA,NA,NA,NA,NA,"dEt-det",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dɛt-det","AEnglish",0,0,0,0,0,1,0,412,1838,355,1879,NA,NA,107.6666667,100.3333333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4433757494,1.17441860465116,0.112641968631693,1.10666368515206,0.100019736199961,0.506362683284173,0.011578514261317,0.557826067030147,0.0833333333333333,2.13015971846112,0.370577223118242,"group_means_one","Vowel discrimination (native)","inphondb-native",103.76,15,"phonemic_discrimination_native","2011","",3.40902277254153,3,3,2
"99","Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.","Polka & Bohn (2011)","yes","Sho Tsuji",2,NA,"94","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,15,NA,166.6,NA,57.9,50,7.8,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,44.42,NA,7.5,NA,NA,NA,NA,NA,NA,NA,"det-dEt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","det-dɛt","AEnglish",0,0,0,0,0,1,0,355,1879,412,1838,NA,NA,100.3333333,107.6666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5708368185,1.01282051282051,0.100860179706334,0.954388560157791,0.0895581699241519,0.451782760430533,0.0127122585332467,0.48693796959876,0.0833333333333333,1.83705320223722,0.331816691174764,"group_means_one","Vowel discrimination (native)","inphondb-native",166.6,15,"phonemic_discrimination_native","2011","",5.47362368837142,5,5,2
"100","Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.","Polka & Bohn (2011)","yes","Sho Tsuji",2,NA,"95","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,15,NA,166.6,NA,60.9,50,12.1,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,44.42,NA,7.5,NA,NA,NA,NA,NA,NA,NA,"dEt-det",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","dɛt-det","AEnglish",0,0,0,0,0,1,0,412,1838,355,1879,NA,NA,107.6666667,100.3333333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555,0.900826446280992,0.0937162762106413,0.848855689764781,0.0832147852003513,0.41067797434102,0.0134616008103046,0.436426466779971,0.0833333333333333,1.63391843554983,0.308314190714084,"group_means_one","Vowel discrimination (native)","inphondb-native",166.6,15,"phonemic_discrimination_native","2011","",5.47362368837142,5,5,2
"101","Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.","Polka & Bohn (2011)","yes","Sho Tsuji",3,NA,"96","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,12,NA,97.26,NA,61.8,50,9.8,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,46.42,NA,5,NA,NA,NA,NA,NA,NA,NA,"det-d2t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","det-døt","Danish_2OR9?",0,0,0,0,1,0,0,355,1879,412,1838,NA,NA,100.3333333,94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6575968788,1.20408163265306,0.143742190753853,1.11377551020408,0.122989411963765,0.515780772344575,0.0142088700218639,0.570574096303414,0.111111111111111,2.18396249979222,0.472892852828816,"group_means_one","Vowel discrimination (native)","inphondb-native",97.26,12,"phonemic_discrimination_native","2011","",3.19546602599643,3,3,2
